user_id,sleep_date,total_minutes_asleep,total_minutes_awake,avg_sleep_efficiency,segment_count,has_unknown_main_sleep
U_5Z8VMUHXID4N,2024-04-17,,,72.0,1,0
U_5Z8VMUHXID4N,2024-05-09,332.0,25.0,75.0,1,0
U_5Z8VMUHXID4N,2024-05-20,357.0,55.0,88.5,2,0
U_5Z8VMUHXID4N,2024-05-25,360.0,52.0,84.0,1,0
U_5Z8VMUHXID4N,2024-05-28,266.0,60.0,89.5,2,1
U_5Z8VMUHXID4N,2024-06-21,360.0,,85.0,1,0
U_5Z8VMUHXID4N,2024-07-03,360.0,34.0,77.0,1,0
U_5Z8VMUHXID4N,2024-07-11,494.0,72.0,85.5,2,0
U_5Z8VMUHXID4N,2024-07-13,170.0,49.0,98.0,1,0
U_5Z8VMUHXID4N,2024-07-20,525.0,63.0,88.0,2,0
U_5Z8VMUHXID4N,2024-07-22,588.0,125.0,83.0,4,1
U_5Z8VMUHXID4N,2024-08-01,158.0,84.0,88.0,2,0
U_5Z8VMUHXID4N,2024-08-29,494.0,66.0,89.0,2,0
U_5Z8VMUHXID4N,2024-09-01,98.0,15.0,76.0,1,0
U_5Z8VMUHXID4N,2024-09-05,360.0,26.0,70.0,1,0
U_5Z8VMUHXID4N,2024-09-10,143.0,40.0,95.0,1,0
U_5Z8VMUHXID4N,2024-09-11,360.0,21.0,97.0,1,0
U_5Z8VMUHXID4N,2024-09-15,,28.0,87.0,1,0
U_5Z8VMUHXID4N,2024-10-05,360.0,53.0,85.0,1,0
U_5Z8VMUHXID4N,2024-10-12,112.0,19.0,74.0,1,0
U_5Z8VMUHXID4N,2024-10-17,360.0,35.0,96.0,1,0
U_5Z8VMUHXID4N,2024-10-25,285.0,18.0,83.0,1,0
U_5Z8VMUHXID4N,2024-10-31,438.0,93.0,82.0,2,0
U_5Z8VMUHXID4N,2024-11-04,125.0,0.0,88.0,1,0
U_5Z8VMUHXID4N,2024-11-28,194.0,29.0,90.0,1,0
U_5Z8VMUHXID4N,2024-12-19,360.0,40.0,71.0,1,0
U_5Z8VMUHXID4N,2024-12-23,360.0,33.0,94.0,1,0
U_WYJXRPJ1EPKY,2024-01-06,360.0,14.0,,1,0
U_WYJXRPJ1EPKY,2024-01-09,495.0,51.0,85.0,3,1
U_WYJXRPJ1EPKY,2024-01-13,436.0,119.0,85.0,2,0
U_WYJXRPJ1EPKY,2024-01-16,360.0,28.0,82.0,1,0
U_WYJXRPJ1EPKY,2024-01-19,,37.0,83.0,1,0
U_WYJXRPJ1EPKY,2024-01-22,526.0,35.0,88.5,2,0
U_WYJXRPJ1EPKY,2024-02-08,117.0,41.0,,1,0
U_WYJXRPJ1EPKY,2024-02-16,122.0,45.0,79.0,2,0
U_WYJXRPJ1EPKY,2024-02-18,360.0,43.0,86.0,1,0
U_WYJXRPJ1EPKY,2024-02-21,360.0,36.0,75.0,1,0
U_WYJXRPJ1EPKY,2024-02-22,360.0,17.0,88.0,1,1
U_WYJXRPJ1EPKY,2024-02-24,159.0,28.0,77.0,1,0
U_WYJXRPJ1EPKY,2024-02-28,210.0,57.0,88.0,1,0
U_WYJXRPJ1EPKY,2024-03-04,170.0,12.0,72.0,1,0
U_WYJXRPJ1EPKY,2024-03-19,83.0,15.0,,1,0
U_WYJXRPJ1EPKY,2024-04-15,150.0,44.0,76.0,1,0
U_WYJXRPJ1EPKY,2024-04-18,360.0,56.0,84.0,1,1
U_WYJXRPJ1EPKY,2024-05-29,125.0,31.0,75.0,1,0
U_WYJXRPJ1EPKY,2024-05-30,427.0,36.0,79.0,2,1
U_WYJXRPJ1EPKY,2024-06-06,360.0,33.0,91.0,1,0
U_WYJXRPJ1EPKY,2024-06-17,237.0,55.0,,1,0
U_WYJXRPJ1EPKY,2024-06-20,360.0,36.0,78.0,1,0
U_WYJXRPJ1EPKY,2024-06-22,182.0,,89.0,1,0
U_WYJXRPJ1EPKY,2024-06-23,504.0,13.0,82.5,2,0
U_WYJXRPJ1EPKY,2024-06-25,362.0,44.0,89.0,2,1
U_WYJXRPJ1EPKY,2024-06-27,153.0,47.0,84.0,2,0
U_WYJXRPJ1EPKY,2024-07-29,389.0,69.0,86.0,2,0
U_WYJXRPJ1EPKY,2024-08-04,177.0,37.0,91.0,1,0
U_WYJXRPJ1EPKY,2024-08-12,173.0,71.0,78.0,1,0
U_WYJXRPJ1EPKY,2024-08-16,360.0,,,1,0
U_WYJXRPJ1EPKY,2024-08-28,139.0,39.0,74.0,1,0
U_WYJXRPJ1EPKY,2024-09-26,360.0,25.0,81.0,1,0
U_WYJXRPJ1EPKY,2024-10-01,360.0,43.0,88.0,1,0
U_WYJXRPJ1EPKY,2024-10-03,189.0,50.0,97.0,1,0
U_WYJXRPJ1EPKY,2024-10-04,409.0,48.0,74.5,2,1
U_WYJXRPJ1EPKY,2024-10-10,360.0,74.0,85.0,1,0
U_WYJXRPJ1EPKY,2024-10-18,,17.0,98.0,1,0
U_WYJXRPJ1EPKY,2024-10-20,360.0,54.0,85.0,1,1
U_WYJXRPJ1EPKY,2024-10-24,360.0,,82.0,1,0
U_WYJXRPJ1EPKY,2024-11-12,306.0,31.0,85.5,2,0
U_WYJXRPJ1EPKY,2024-11-21,381.0,30.0,88.5,2,0
U_WYJXRPJ1EPKY,2024-12-11,360.0,,92.0,1,0
U_WYJXRPJ1EPKY,2024-12-12,360.0,49.0,,1,0
U_WYJXRPJ1EPKY,2024-12-15,358.0,19.0,98.0,1,0
U_WYJXRPJ1EPKY,2024-12-16,360.0,57.0,83.0,1,0
U_WYJXRPJ1EPKY,2024-12-21,513.0,22.0,86.5,2,0
U_QBNKX9DVNU80,2024-01-02,360.0,48.0,87.0,1,0
U_QBNKX9DVNU80,2024-01-03,661.0,167.0,75.0,4,0
U_QBNKX9DVNU80,2024-01-05,497.0,0.0,82.0,2,0
U_QBNKX9DVNU80,2024-01-23,261.0,,87.0,1,0
U_QBNKX9DVNU80,2024-01-25,152.0,,73.0,1,0
U_QBNKX9DVNU80,2024-01-31,270.0,0.0,90.5,2,0
U_QBNKX9DVNU80,2024-02-01,133.0,,82.0,2,1
U_QBNKX9DVNU80,2024-02-07,202.0,12.0,87.0,1,0
U_QBNKX9DVNU80,2024-03-24,190.0,34.0,81.0,1,0
U_QBNKX9DVNU80,2024-04-14,421.0,47.0,79.5,2,0
U_QBNKX9DVNU80,2024-04-20,360.0,,85.0,1,0
U_QBNKX9DVNU80,2024-04-23,360.0,51.0,,1,0
U_QBNKX9DVNU80,2024-05-02,124.0,14.0,88.0,1,0
U_QBNKX9DVNU80,2024-05-03,122.0,29.0,85.0,1,0
U_QBNKX9DVNU80,2024-05-31,231.0,75.0,81.0,2,1
U_QBNKX9DVNU80,2024-06-09,310.0,50.0,83.5,2,0
U_QBNKX9DVNU80,2024-06-12,499.0,54.0,89.5,2,1
U_QBNKX9DVNU80,2024-06-24,,16.0,,1,0
U_QBNKX9DVNU80,2024-06-29,360.0,30.0,93.0,1,0
U_QBNKX9DVNU80,2024-07-01,133.0,34.0,84.0,1,0
U_QBNKX9DVNU80,2024-07-05,441.0,21.0,84.0,2,0
U_QBNKX9DVNU80,2024-07-10,92.0,17.0,,1,0
U_QBNKX9DVNU80,2024-07-17,360.0,57.0,73.0,1,0
U_QBNKX9DVNU80,2024-07-25,524.0,79.0,88.0,2,0
U_QBNKX9DVNU80,2024-07-26,122.0,,80.0,1,0
U_QBNKX9DVNU80,2024-07-30,146.0,33.0,93.0,1,0
U_QBNKX9DVNU80,2024-08-02,360.0,49.0,82.0,1,0
U_QBNKX9DVNU80,2024-08-13,220.0,32.0,89.0,1,0
U_QBNKX9DVNU80,2024-08-20,181.0,37.0,86.0,1,0
U_QBNKX9DVNU80,2024-08-22,497.0,52.0,73.0,2,1
U_QBNKX9DVNU80,2024-09-04,130.0,53.0,86.0,1,0
U_QBNKX9DVNU80,2024-09-13,147.0,0.0,84.0,1,1
U_QBNKX9DVNU80,2024-09-24,470.0,25.0,85.0,2,0
U_QBNKX9DVNU80,2024-09-28,360.0,55.0,80.0,1,0
U_QBNKX9DVNU80,2024-10-28,411.0,67.0,95.0,2,0
U_QBNKX9DVNU80,2024-10-30,620.0,106.0,86.66666666666667,3,1
U_QBNKX9DVNU80,2024-11-01,,8.0,93.0,1,0
U_QBNKX9DVNU80,2024-11-03,131.0,0.0,73.0,1,0
U_QBNKX9DVNU80,2024-11-05,465.0,72.0,82.0,2,0
U_QBNKX9DVNU80,2024-11-14,511.0,86.0,78.0,2,0
U_QBNKX9DVNU80,2024-11-15,113.0,41.0,94.0,1,0
U_QBNKX9DVNU80,2024-12-01,536.0,87.0,80.5,2,1
U_QBNKX9DVNU80,2024-12-08,360.0,7.0,75.0,1,0
U_QBNKX9DVNU80,2024-12-09,360.0,36.0,,1,0
U_QBNKX9DVNU80,2024-12-25,,,97.0,1,0
U_QBNKX9DVNU80,2024-12-27,127.0,55.0,70.0,1,0
U_OUELCQSE3TV1,2024-01-07,360.0,88.0,80.0,1,0
U_OUELCQSE3TV1,2024-01-17,360.0,33.0,73.0,1,0
U_OUELCQSE3TV1,2024-01-26,360.0,,78.0,1,1
U_OUELCQSE3TV1,2024-01-30,249.0,88.0,76.0,2,0
U_OUELCQSE3TV1,2024-02-03,360.0,49.0,74.0,1,0
U_OUELCQSE3TV1,2024-02-14,,49.0,,1,0
U_OUELCQSE3TV1,2024-02-25,223.0,35.0,77.0,1,0
U_OUELCQSE3TV1,2024-02-27,142.0,65.0,,1,0
U_OUELCQSE3TV1,2024-02-29,320.0,65.0,98.0,2,1
U_OUELCQSE3TV1,2024-03-02,,47.0,88.0,1,1
U_OUELCQSE3TV1,2024-03-07,168.0,43.0,98.0,1,0
U_OUELCQSE3TV1,2024-03-18,472.0,31.0,86.5,2,0
U_OUELCQSE3TV1,2024-03-26,178.0,35.0,79.0,2,0
U_OUELCQSE3TV1,2024-04-13,360.0,4.0,84.0,1,0
U_OUELCQSE3TV1,2024-04-19,,,76.0,1,0
U_OUELCQSE3TV1,2024-04-27,158.0,14.0,89.0,1,0
U_OUELCQSE3TV1,2024-05-04,147.0,19.0,,1,0
U_OUELCQSE3TV1,2024-05-10,381.0,95.0,83.5,2,0
U_OUELCQSE3TV1,2024-05-21,393.0,84.0,91.5,2,1
U_OUELCQSE3TV1,2024-06-01,463.0,43.0,76.5,2,1
U_OUELCQSE3TV1,2024-06-30,414.0,,81.0,2,0
U_OUELCQSE3TV1,2024-07-02,166.0,0.0,,1,0
U_OUELCQSE3TV1,2024-07-18,143.0,16.0,,1,0
U_OUELCQSE3TV1,2024-08-14,180.0,32.0,83.0,1,0
U_OUELCQSE3TV1,2024-08-17,360.0,60.0,82.0,1,1
U_OUELCQSE3TV1,2024-08-23,485.0,51.0,89.5,2,0
U_OUELCQSE3TV1,2024-08-30,153.0,21.0,,1,0
U_OUELCQSE3TV1,2024-09-06,286.0,72.0,79.0,1,0
U_OUELCQSE3TV1,2024-09-07,360.0,66.0,73.0,1,0
U_OUELCQSE3TV1,2024-09-17,360.0,60.0,75.0,1,0
U_OUELCQSE3TV1,2024-09-18,339.0,108.0,92.33333333333333,3,0
U_OUELCQSE3TV1,2024-09-20,202.0,34.0,73.0,1,0
U_OUELCQSE3TV1,2024-09-27,360.0,47.0,88.0,1,0
U_OUELCQSE3TV1,2024-09-29,522.0,98.0,86.5,2,1
U_OUELCQSE3TV1,2024-10-19,360.0,35.0,87.0,1,0
U_OUELCQSE3TV1,2024-11-16,360.0,,,1,0
U_OUELCQSE3TV1,2024-11-20,126.0,20.0,77.0,1,0
U_OUELCQSE3TV1,2024-11-22,360.0,70.0,85.0,1,0
U_OUELCQSE3TV1,2024-11-26,368.0,91.0,89.0,2,0
U_OUELCQSE3TV1,2024-11-27,73.0,31.0,84.0,1,0
U_OUELCQSE3TV1,2024-12-02,,58.0,87.0,1,0
U_OUELCQSE3TV1,2024-12-31,360.0,24.0,82.0,1,0
U_8HMBR5XQT4P5,2024-02-19,187.0,17.0,98.0,1,0
U_8HMBR5XQT4P5,2024-03-08,468.0,37.0,82.0,2,1
U_8HMBR5XQT4P5,2024-03-13,305.0,17.0,61.0,1,0
U_8HMBR5XQT4P5,2024-03-23,273.0,93.0,88.5,2,0
U_8HMBR5XQT4P5,2024-03-29,357.0,,80.0,1,0
U_8HMBR5XQT4P5,2024-04-06,234.0,,84.0,1,0
U_8HMBR5XQT4P5,2024-04-11,360.0,40.0,81.0,1,1
U_8HMBR5XQT4P5,2024-05-07,153.0,40.0,84.0,1,1
U_8HMBR5XQT4P5,2024-05-22,99.0,,73.0,1,0
U_8HMBR5XQT4P5,2024-06-16,169.0,29.0,85.0,1,0
U_8HMBR5XQT4P5,2024-07-09,70.0,,92.0,1,0
U_8HMBR5XQT4P5,2024-07-14,363.0,73.0,83.33333333333333,3,0
U_8HMBR5XQT4P5,2024-07-15,303.0,13.0,90.5,2,0
U_8HMBR5XQT4P5,2024-07-21,399.0,47.0,86.33333333333333,3,0
U_8HMBR5XQT4P5,2024-07-23,,16.0,87.0,1,0
U_8HMBR5XQT4P5,2024-08-06,249.0,54.0,79.5,2,0
U_8HMBR5XQT4P5,2024-10-02,116.0,62.0,85.0,1,0
U_8HMBR5XQT4P5,2024-10-06,354.0,6.0,97.0,1,0
U_8HMBR5XQT4P5,2024-10-09,,71.0,87.0,2,0
U_8HMBR5XQT4P5,2024-10-11,368.0,83.0,83.66666666666667,3,0
U_8HMBR5XQT4P5,2024-10-29,356.0,43.0,79.0,1,0
U_8HMBR5XQT4P5,2024-11-02,360.0,,84.0,1,0
U_8HMBR5XQT4P5,2024-11-10,175.0,72.0,,1,0
U_8HMBR5XQT4P5,2024-11-18,360.0,35.0,83.0,1,0
U_8HMBR5XQT4P5,2024-11-29,136.0,38.0,85.0,1,0
U_8HMBR5XQT4P5,2024-11-30,243.0,49.0,,2,0
U_VOTQTXHI15CQ,2024-02-12,139.0,95.0,87.0,2,0
U_VOTQTXHI15CQ,2024-02-19,327.0,6.0,88.0,1,0
U_VOTQTXHI15CQ,2024-02-23,381.0,26.0,74.0,2,0
U_VOTQTXHI15CQ,2024-03-08,197.0,50.0,83.0,1,0
U_VOTQTXHI15CQ,2024-03-13,396.0,83.0,79.5,2,1
U_VOTQTXHI15CQ,2024-03-29,360.0,42.0,78.0,1,0
U_VOTQTXHI15CQ,2024-04-06,407.0,0.0,88.5,3,0
U_VOTQTXHI15CQ,2024-04-10,298.0,26.0,88.0,1,0
U_VOTQTXHI15CQ,2024-04-11,136.0,23.0,90.0,1,0
U_VOTQTXHI15CQ,2024-05-07,132.0,10.0,90.0,1,0
U_VOTQTXHI15CQ,2024-05-12,360.0,52.0,75.0,1,1
U_VOTQTXHI15CQ,2024-05-14,135.0,15.0,83.0,1,0
U_VOTQTXHI15CQ,2024-05-16,150.0,,82.0,1,0
U_VOTQTXHI15CQ,2024-05-22,,23.0,74.0,1,0
U_VOTQTXHI15CQ,2024-06-16,155.0,39.0,77.0,1,1
U_VOTQTXHI15CQ,2024-07-09,126.0,32.0,94.0,1,0
U_VOTQTXHI15CQ,2024-07-14,129.0,41.0,92.0,1,0
U_VOTQTXHI15CQ,2024-07-15,360.0,6.0,93.0,1,0
U_VOTQTXHI15CQ,2024-07-21,320.0,,74.0,1,0
U_VOTQTXHI15CQ,2024-07-23,99.0,36.0,98.0,1,0
U_VOTQTXHI15CQ,2024-09-23,360.0,45.0,85.0,1,1
U_VOTQTXHI15CQ,2024-10-06,332.0,48.0,88.0,1,0
U_VOTQTXHI15CQ,2024-10-09,360.0,46.0,,1,0
U_VOTQTXHI15CQ,2024-10-29,358.0,44.0,85.0,1,1
U_VOTQTXHI15CQ,2024-11-02,360.0,52.0,76.0,1,0
U_VOTQTXHI15CQ,2024-11-10,123.0,70.0,95.0,1,0
U_VOTQTXHI15CQ,2024-11-18,255.0,44.0,82.0,1,0
U_VOTQTXHI15CQ,2024-11-29,214.0,,74.0,1,0
U_VOTQTXHI15CQ,2024-11-30,185.0,33.0,79.0,1,1
U_J7UPFLN4RXYJ,2024-01-06,250.0,119.0,85.5,2,0
U_J7UPFLN4RXYJ,2024-01-13,360.0,,78.0,1,0
U_J7UPFLN4RXYJ,2024-01-16,64.0,71.0,76.0,1,0
U_J7UPFLN4RXYJ,2024-01-19,486.0,169.0,89.0,4,1
U_J7UPFLN4RXYJ,2024-01-22,302.0,0.0,85.0,1,0
U_J7UPFLN4RXYJ,2024-02-08,360.0,61.0,74.0,1,0
U_J7UPFLN4RXYJ,2024-02-16,,45.0,93.0,1,0
U_J7UPFLN4RXYJ,2024-02-18,186.0,25.0,87.0,1,0
U_J7UPFLN4RXYJ,2024-02-21,702.0,123.0,80.0,4,1
U_J7UPFLN4RXYJ,2024-02-24,188.0,23.0,79.0,1,0
U_J7UPFLN4RXYJ,2024-03-04,438.0,60.0,87.0,2,0
U_J7UPFLN4RXYJ,2024-03-19,161.0,20.0,92.0,1,0
U_J7UPFLN4RXYJ,2024-03-27,360.0,48.0,95.0,1,0
U_J7UPFLN4RXYJ,2024-04-03,360.0,62.0,85.0,1,1
U_J7UPFLN4RXYJ,2024-04-15,346.0,61.0,87.0,1,0
U_J7UPFLN4RXYJ,2024-04-18,534.0,153.0,90.66666666666667,3,1
U_J7UPFLN4RXYJ,2024-05-29,306.0,68.0,85.0,2,0
U_J7UPFLN4RXYJ,2024-05-30,298.0,83.0,82.0,2,0
U_J7UPFLN4RXYJ,2024-06-06,204.0,44.0,76.0,1,0
U_J7UPFLN4RXYJ,2024-06-17,273.0,,86.0,1,1
U_J7UPFLN4RXYJ,2024-06-22,353.0,19.0,91.0,1,1
U_J7UPFLN4RXYJ,2024-06-23,,24.0,,1,0
U_J7UPFLN4RXYJ,2024-06-25,169.0,,79.0,1,0
U_J7UPFLN4RXYJ,2024-06-27,221.0,,80.0,1,0
U_J7UPFLN4RXYJ,2024-07-29,434.0,11.0,85.0,2,0
U_J7UPFLN4RXYJ,2024-08-04,230.0,,90.0,1,0
U_J7UPFLN4RXYJ,2024-08-12,341.0,,82.0,1,0
U_J7UPFLN4RXYJ,2024-08-16,360.0,27.0,93.0,1,0
U_J7UPFLN4RXYJ,2024-08-28,187.0,48.0,87.0,1,0
U_J7UPFLN4RXYJ,2024-09-26,360.0,52.0,81.0,1,0
U_J7UPFLN4RXYJ,2024-10-01,360.0,,85.0,1,1
U_J7UPFLN4RXYJ,2024-10-03,138.0,122.0,82.5,2,0
U_J7UPFLN4RXYJ,2024-10-04,195.0,41.0,87.0,2,0
U_J7UPFLN4RXYJ,2024-10-10,,10.0,89.0,1,0
U_J7UPFLN4RXYJ,2024-10-18,178.0,,93.0,2,0
U_J7UPFLN4RXYJ,2024-10-20,354.0,66.0,65.0,1,0
U_J7UPFLN4RXYJ,2024-11-12,144.0,5.0,87.0,2,0
U_J7UPFLN4RXYJ,2024-12-11,158.0,0.0,94.0,1,0
U_J7UPFLN4RXYJ,2024-12-12,174.0,,91.0,1,0
U_J7UPFLN4RXYJ,2024-12-15,163.0,49.0,89.0,1,0
U_J7UPFLN4RXYJ,2024-12-16,155.0,14.0,95.0,1,0
U_J7UPFLN4RXYJ,2024-12-21,192.0,,87.0,1,0
U_5PB8Z3V6DIXF,2024-01-06,360.0,,,1,1
U_5PB8Z3V6DIXF,2024-01-09,360.0,67.0,85.0,1,0
U_5PB8Z3V6DIXF,2024-01-13,360.0,,83.0,1,0
U_5PB8Z3V6DIXF,2024-01-16,295.0,72.0,88.0,2,1
U_5PB8Z3V6DIXF,2024-01-19,152.0,26.0,83.0,1,0
U_5PB8Z3V6DIXF,2024-01-22,539.0,53.0,80.0,3,0
U_5PB8Z3V6DIXF,2024-02-16,,17.0,73.0,1,0
U_5PB8Z3V6DIXF,2024-02-21,360.0,50.0,98.0,1,0
U_5PB8Z3V6DIXF,2024-02-22,,44.0,92.0,1,0
U_5PB8Z3V6DIXF,2024-02-24,360.0,35.0,74.0,1,0
U_5PB8Z3V6DIXF,2024-02-28,360.0,52.0,80.0,1,0
U_5PB8Z3V6DIXF,2024-03-04,360.0,0.0,88.0,1,0
U_5PB8Z3V6DIXF,2024-03-19,360.0,57.0,90.0,1,0
U_5PB8Z3V6DIXF,2024-03-27,542.0,47.0,83.0,2,0
U_5PB8Z3V6DIXF,2024-04-03,176.0,66.0,88.0,2,0
U_5PB8Z3V6DIXF,2024-04-15,199.0,0.0,88.0,1,0
U_5PB8Z3V6DIXF,2024-04-18,327.0,95.0,76.5,2,0
U_5PB8Z3V6DIXF,2024-05-30,360.0,32.0,79.0,1,0
U_5PB8Z3V6DIXF,2024-06-06,260.0,45.0,72.0,1,0
U_5PB8Z3V6DIXF,2024-06-25,360.0,13.0,85.0,1,1
U_5PB8Z3V6DIXF,2024-06-27,,40.0,81.0,1,0
U_5PB8Z3V6DIXF,2024-07-29,255.0,61.0,89.0,1,0
U_5PB8Z3V6DIXF,2024-08-04,360.0,,72.0,1,0
U_5PB8Z3V6DIXF,2024-08-16,534.0,103.0,84.5,2,1
U_5PB8Z3V6DIXF,2024-08-28,195.0,,83.0,1,0
U_5PB8Z3V6DIXF,2024-09-26,360.0,,83.0,1,0
U_5PB8Z3V6DIXF,2024-10-01,360.0,19.0,,1,0
U_5PB8Z3V6DIXF,2024-10-03,212.0,20.0,79.0,1,0
U_5PB8Z3V6DIXF,2024-10-04,277.0,97.0,85.5,2,0
U_5PB8Z3V6DIXF,2024-10-18,360.0,56.0,90.0,1,0
U_5PB8Z3V6DIXF,2024-10-20,300.0,18.0,86.0,2,1
U_5PB8Z3V6DIXF,2024-10-24,360.0,55.0,92.0,1,0
U_5PB8Z3V6DIXF,2024-11-12,450.0,16.0,83.0,2,0
U_5PB8Z3V6DIXF,2024-12-11,544.0,87.0,85.5,2,0
U_5PB8Z3V6DIXF,2024-12-12,360.0,38.0,90.0,1,0
U_5PB8Z3V6DIXF,2024-12-16,360.0,70.0,,1,0
U_5PB8Z3V6DIXF,2024-12-21,360.0,54.0,,1,1
U_QK4LTAHUKWQV,2024-01-10,359.0,41.0,79.5,2,1
U_QK4LTAHUKWQV,2024-01-12,260.0,151.0,89.0,3,1
U_QK4LTAHUKWQV,2024-01-15,335.0,44.0,80.0,1,0
U_QK4LTAHUKWQV,2024-02-05,,16.0,82.0,1,0
U_QK4LTAHUKWQV,2024-03-09,309.0,0.0,92.0,1,0
U_QK4LTAHUKWQV,2024-03-10,494.0,44.0,91.0,2,1
U_QK4LTAHUKWQV,2024-03-17,198.0,16.0,,1,0
U_QK4LTAHUKWQV,2024-03-20,230.0,54.0,81.5,2,0
U_QK4LTAHUKWQV,2024-03-30,241.0,24.0,87.5,2,0
U_QK4LTAHUKWQV,2024-04-04,249.0,97.0,85.33333333333333,3,1
U_QK4LTAHUKWQV,2024-04-22,360.0,,89.0,1,0
U_QK4LTAHUKWQV,2024-04-28,348.0,0.0,84.0,1,0
U_QK4LTAHUKWQV,2024-05-13,,0.0,72.0,1,0
U_QK4LTAHUKWQV,2024-05-15,151.0,,85.0,1,0
U_QK4LTAHUKWQV,2024-05-17,93.0,61.0,78.0,1,0
U_QK4LTAHUKWQV,2024-05-27,347.0,73.0,88.0,1,0
U_QK4LTAHUKWQV,2024-06-05,220.0,26.0,78.0,1,0
U_QK4LTAHUKWQV,2024-06-07,229.0,36.0,88.5,2,0
U_QK4LTAHUKWQV,2024-07-06,147.0,36.0,,1,0
U_QK4LTAHUKWQV,2024-07-27,360.0,44.0,70.0,1,0
U_QK4LTAHUKWQV,2024-07-28,190.0,59.0,93.0,1,0
U_QK4LTAHUKWQV,2024-08-15,360.0,68.0,81.0,1,0
U_QK4LTAHUKWQV,2024-08-26,360.0,36.0,96.0,1,1
U_QK4LTAHUKWQV,2024-09-14,285.0,51.0,78.0,1,0
U_QK4LTAHUKWQV,2024-09-19,168.0,42.0,83.0,1,0
U_QK4LTAHUKWQV,2024-09-25,255.0,40.0,86.0,2,0
U_QK4LTAHUKWQV,2024-09-30,175.0,43.0,,1,0
U_QK4LTAHUKWQV,2024-10-08,163.0,78.0,89.0,2,0
U_QK4LTAHUKWQV,2024-10-14,189.0,34.0,80.0,2,0
U_QK4LTAHUKWQV,2024-11-06,90.0,0.0,88.0,1,0
U_QK4LTAHUKWQV,2024-11-11,199.0,27.0,92.0,1,0
U_QK4LTAHUKWQV,2024-12-03,360.0,,73.0,1,0
U_QK4LTAHUKWQV,2024-12-29,360.0,43.0,89.0,1,1
U_C2IHOY7DV7C9,2024-01-10,360.0,0.0,,1,0
U_C2IHOY7DV7C9,2024-01-12,385.0,86.0,86.33333333333333,3,0
U_C2IHOY7DV7C9,2024-01-15,549.0,113.0,85.5,2,0
U_C2IHOY7DV7C9,2024-02-05,351.0,79.0,85.5,2,0
U_C2IHOY7DV7C9,2024-03-01,360.0,34.0,97.0,1,0
U_C2IHOY7DV7C9,2024-03-09,360.0,21.0,84.0,1,1
U_C2IHOY7DV7C9,2024-03-10,265.0,53.0,78.0,1,0
U_C2IHOY7DV7C9,2024-03-17,371.0,171.0,80.66666666666667,3,0
U_C2IHOY7DV7C9,2024-03-20,360.0,,98.0,1,0
U_C2IHOY7DV7C9,2024-03-30,170.0,14.0,92.0,1,0
U_C2IHOY7DV7C9,2024-04-22,360.0,28.0,71.0,1,1
U_C2IHOY7DV7C9,2024-04-28,571.0,70.0,84.0,2,1
U_C2IHOY7DV7C9,2024-05-15,171.0,23.0,83.0,1,0
U_C2IHOY7DV7C9,2024-05-17,492.0,48.0,82.0,2,0
U_C2IHOY7DV7C9,2024-05-27,156.0,16.0,86.0,1,0
U_C2IHOY7DV7C9,2024-06-05,360.0,57.0,82.0,1,0
U_C2IHOY7DV7C9,2024-06-07,360.0,,96.0,1,0
U_C2IHOY7DV7C9,2024-06-28,469.0,95.0,94.5,2,0
U_C2IHOY7DV7C9,2024-07-06,360.0,40.0,96.0,1,0
U_C2IHOY7DV7C9,2024-07-27,494.0,92.0,85.0,2,0
U_C2IHOY7DV7C9,2024-07-28,207.0,18.0,91.0,1,0
U_C2IHOY7DV7C9,2024-09-08,360.0,1.0,82.0,1,0
U_C2IHOY7DV7C9,2024-09-12,360.0,39.0,,1,0
U_C2IHOY7DV7C9,2024-09-14,,,81.0,1,0
U_C2IHOY7DV7C9,2024-09-19,636.0,52.0,89.0,3,0
U_C2IHOY7DV7C9,2024-09-25,360.0,76.0,70.0,1,0
U_C2IHOY7DV7C9,2024-09-30,360.0,23.0,95.0,1,0
U_C2IHOY7DV7C9,2024-10-08,360.0,40.0,98.0,1,0
U_C2IHOY7DV7C9,2024-10-14,350.0,0.0,88.5,2,0
U_C2IHOY7DV7C9,2024-11-06,360.0,57.0,84.0,1,0
U_C2IHOY7DV7C9,2024-11-11,544.0,28.0,78.5,2,0
U_C2IHOY7DV7C9,2024-12-03,243.0,27.0,90.0,1,0
U_C2IHOY7DV7C9,2024-12-29,360.0,33.0,96.0,1,1
U_ANZR2MULJAVB,2024-01-07,158.0,35.0,80.0,1,0
U_ANZR2MULJAVB,2024-01-17,505.0,85.0,80.33333333333333,3,0
U_ANZR2MULJAVB,2024-01-26,360.0,,87.0,1,0
U_ANZR2MULJAVB,2024-01-30,360.0,43.0,81.0,1,0
U_ANZR2MULJAVB,2024-02-03,360.0,29.0,87.0,1,0
U_ANZR2MULJAVB,2024-02-20,360.0,51.0,74.0,1,0
U_ANZR2MULJAVB,2024-02-25,463.0,66.0,70.0,2,0
U_ANZR2MULJAVB,2024-02-27,166.0,,83.0,1,0
U_ANZR2MULJAVB,2024-02-29,205.0,108.0,75.0,2,0
U_ANZR2MULJAVB,2024-03-02,267.0,23.0,76.5,2,0
U_ANZR2MULJAVB,2024-03-07,251.0,37.0,79.0,1,0
U_ANZR2MULJAVB,2024-03-18,360.0,7.0,85.0,1,0
