TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source,steps_clean,steps_flag_outlier,minutes_flag_over_1440,user_id,date,total_minutes_asleep,total_minutes_awake,avg_sleep_efficiency,segment_count,has_unknown_main_sleep,rhr_clean_daily,rhr_flag_invalid_daily
9201.0,6.57,47.0,25.0,139.0,1258.0,2072.0,Fitbit,9201.0,0,1,U_5NQ4FMYZYCWT,2024-07-30,359.0,22.0,82.0,1,0,50.0,0
8563.0,6.12,57.0,23.0,40.0,1316.0,,Fitbit,8563.0,0,0,U_5NQ4FMYZYCWT,2024-07-31,352.0,38.0,87.0,2,0,63.3,0
6850.0,4.89,,,48.0,1280.0,,Fitbit,6850.0,0,0,U_5NQ4FMYZYCWT,2024-08-03,360.0,0.0,85.0,1,0,72.8,0
6073.0,4.34,50.0,,32.0,1336.0,2037.0,Fitbit,6073.0,0,0,U_5NQ4FMYZYCWT,2024-08-04,132.0,50.0,,1,0,,0
9212.0,,45.0,10.0,2.0,1204.0,,Fitbit,9212.0,0,0,U_5NQ4FMYZYCWT,2024-08-07,360.0,25.0,84.0,1,0,57.5,0
10662.0,,52.0,26.0,,,2476.0,Fitbit,10662.0,0,0,U_5NQ4FMYZYCWT,2024-08-08,253.0,47.0,73.5,2,0,64.3,0
6452.0,4.61,,20.0,118.0,1269.0,1817.0,Fitbit,6452.0,0,0,U_5NQ4FMYZYCWT,2024-08-10,360.0,,,1,0,70.1,0
9119.0,6.51,68.0,6.0,35.0,1231.0,2228.0,Fitbit,9119.0,0,0,U_5NQ4FMYZYCWT,2024-08-11,360.0,48.0,80.0,1,0,63.0,0
7470.0,5.34,51.0,12.0,172.0,1206.0,2238.0,Fitbit,7470.0,0,1,U_5NQ4FMYZYCWT,2024-08-12,360.0,67.0,74.0,1,0,68.3,0
6929.0,4.95,54.0,26.0,12.0,1277.0,2225.0,Fitbit,6929.0,0,0,U_5NQ4FMYZYCWT,2024-08-13,325.0,35.0,85.0,1,0,68.9,0
9300.0,6.64,,16.0,189.0,,2098.0,Fitbit,9300.0,0,0,U_5NQ4FMYZYCWT,2024-08-14,179.0,49.0,94.0,1,0,70.2,0
7452.0,5.32,,25.0,15.0,1301.0,1939.0,Fitbit,7452.0,0,0,U_5NQ4FMYZYCWT,2024-08-15,360.0,81.0,75.0,1,0,69.8,0
10241.0,7.32,,16.0,105.0,1270.0,2270.0,Fitbit,10241.0,0,0,U_5NQ4FMYZYCWT,2024-08-16,360.0,,72.0,1,0,70.6,0
6043.0,4.32,37.0,8.0,72.0,1335.0,2036.0,Fitbit,6043.0,0,1,U_5NQ4FMYZYCWT,2024-08-17,360.0,47.0,92.0,1,1,66.65,0
11682.0,8.34,,16.0,149.0,1305.0,2530.0,Fitbit,11682.0,0,1,U_5NQ4FMYZYCWT,2024-08-20,325.0,42.0,87.0,2,0,57.9,0
10312.0,7.37,71.0,25.0,104.0,,2379.0,Fitbit,10312.0,0,0,U_5NQ4FMYZYCWT,2024-08-22,660.0,177.0,88.2,5,0,65.4,0
8021.0,5.73,75.0,13.0,135.0,,2140.0,Fitbit,8021.0,0,0,U_5NQ4FMYZYCWT,2024-08-23,141.0,74.0,79.5,2,0,63.7,0
7677.0,5.48,,30.0,212.0,1329.0,2091.0,Fitbit,7677.0,0,1,U_5NQ4FMYZYCWT,2024-08-24,178.0,10.0,88.0,2,1,65.7,0
9607.0,6.86,,9.0,90.0,1197.0,2067.0,Fitbit,9607.0,0,0,U_5NQ4FMYZYCWT,2024-08-25,,11.0,90.0,1,0,81.5,0
9935.0,7.1,71.0,40.0,45.0,1270.0,2454.0,Fitbit,9935.0,0,0,U_5NQ4FMYZYCWT,2024-08-26,197.0,33.0,,1,0,59.1,0
6560.0,4.69,8.0,7.0,82.0,,2125.0,Fitbit,6560.0,0,0,U_5NQ4FMYZYCWT,2024-08-27,97.0,68.0,80.5,2,1,72.6,0
10366.0,7.4,66.0,13.0,115.0,1259.0,2274.0,Fitbit,10366.0,0,1,U_5NQ4FMYZYCWT,2024-08-28,129.0,41.0,90.0,2,0,69.1,0
9273.0,6.62,76.0,4.0,146.0,1249.0,2105.0,Fitbit,9273.0,0,1,U_5NQ4FMYZYCWT,2024-08-29,134.0,41.0,74.0,1,0,64.5,0
7071.0,5.05,44.0,,143.0,1300.0,1818.0,Fitbit,7071.0,0,1,U_5NQ4FMYZYCWT,2024-09-01,142.0,57.0,90.0,1,0,69.9,0
10639.0,7.6,94.0,,144.0,1300.0,2677.0,Fitbit,10639.0,0,1,U_5NQ4FMYZYCWT,2024-09-02,,35.0,75.0,1,0,,0
8387.0,5.99,30.0,21.0,89.0,1270.0,2422.0,Fitbit,8387.0,0,0,U_5NQ4FMYZYCWT,2024-09-03,360.0,36.0,82.0,1,0,65.05,0
9603.0,6.86,56.0,30.0,33.0,,2204.0,Fitbit,9603.0,0,0,U_5NQ4FMYZYCWT,2024-09-05,193.0,,78.0,1,0,67.6,0
10541.0,7.53,59.0,38.0,84.0,1199.0,2416.0,Fitbit,10541.0,0,0,U_5NQ4FMYZYCWT,2024-09-06,,34.0,,1,0,76.5,0
7228.0,5.16,26.0,13.0,46.0,1275.0,2328.0,Fitbit,7228.0,0,0,U_5NQ4FMYZYCWT,2024-09-07,360.0,34.0,81.0,1,0,,0
8073.0,5.77,,20.0,36.0,1291.0,2129.0,Fitbit,8073.0,0,0,U_5NQ4FMYZYCWT,2024-09-08,190.0,23.0,78.0,2,0,68.3,0
7671.0,5.48,50.0,8.0,39.0,,2226.0,Fitbit,7671.0,0,0,U_5NQ4FMYZYCWT,2024-09-09,,77.0,91.0,1,1,59.3,0
9152.0,,41.0,5.0,44.0,1228.0,2226.0,Fitbit,9152.0,0,0,U_5NQ4FMYZYCWT,2024-09-10,,50.0,78.5,2,1,65.7,0
7757.0,5.54,34.0,16.0,139.0,1354.0,2087.0,Fitbit,7757.0,0,1,U_5NQ4FMYZYCWT,2024-09-11,504.0,59.0,82.5,2,1,64.7,0
7881.0,5.63,69.0,20.0,205.0,1191.0,1839.0,Fitbit,7881.0,0,1,U_5NQ4FMYZYCWT,2024-09-12,356.0,29.0,86.0,1,0,67.3,0
9318.0,,37.0,,18.0,1356.0,2448.0,Fitbit,9318.0,0,0,U_5NQ4FMYZYCWT,2024-09-13,360.0,58.0,,1,0,68.55000000000001,0
6740.0,4.81,,,174.0,1259.0,2138.0,Fitbit,6740.0,0,0,U_5NQ4FMYZYCWT,2024-09-15,360.0,29.0,88.0,1,0,72.4,0
9879.0,7.06,47.0,10.0,91.0,1358.0,2135.0,Fitbit,9879.0,0,1,U_5NQ4FMYZYCWT,2024-09-16,360.0,58.0,93.0,1,0,55.8,0
10416.0,7.44,46.0,15.0,184.0,1204.0,2088.0,Fitbit,10416.0,0,1,U_5NQ4FMYZYCWT,2024-09-17,559.0,41.0,83.5,2,1,,0
9284.0,6.63,66.0,23.0,130.0,1335.0,2383.0,Fitbit,9284.0,0,1,U_5NQ4FMYZYCWT,2024-09-18,193.0,17.0,83.0,1,1,63.35,0
8315.0,5.94,51.0,19.0,11.0,1221.0,2077.0,Fitbit,8315.0,0,0,U_5NQ4FMYZYCWT,2024-09-21,104.0,56.0,84.0,1,0,70.1,0
,4.83,23.0,34.0,,1300.0,2068.0,Fitbit,,0,0,U_5NQ4FMYZYCWT,2024-09-22,131.0,68.0,86.0,1,0,72.8,0
10499.0,7.5,97.0,35.0,52.0,1201.0,1891.0,Fitbit,10499.0,0,0,U_5NQ4FMYZYCWT,2024-09-23,360.0,,84.0,1,0,66.5,0
8509.0,6.08,,9.0,202.0,1316.0,2047.0,Fitbit,8509.0,0,1,U_5NQ4FMYZYCWT,2024-09-24,360.0,19.0,84.0,1,0,67.8,0
8916.0,6.37,41.0,17.0,19.0,1246.0,2261.0,Fitbit,8916.0,0,0,U_5NQ4FMYZYCWT,2024-09-25,416.0,111.0,89.5,2,0,68.7,0
9420.0,6.73,76.0,19.0,151.0,1303.0,2804.0,Fitbit,9420.0,0,1,U_5NQ4FMYZYCWT,2024-09-26,184.0,86.0,87.0,2,0,64.6,0
7805.0,5.58,44.0,32.0,2.0,1343.0,2156.0,Fitbit,7805.0,0,0,U_5NQ4FMYZYCWT,2024-09-28,375.0,62.0,85.0,2,0,59.4,0
10530.0,7.52,38.0,39.0,121.0,1341.0,2336.0,Fitbit,10530.0,0,1,U_5NQ4FMYZYCWT,2024-09-29,,45.0,88.0,1,0,,0
7999.0,5.71,55.0,10.0,171.0,1191.0,2004.0,Fitbit,7999.0,0,0,U_5NQ4FMYZYCWT,2024-10-06,357.0,27.0,77.0,1,1,72.1,0
7864.0,5.62,37.0,22.0,76.0,1245.0,1958.0,Fitbit,7864.0,0,0,U_5NQ4FMYZYCWT,2024-10-07,505.0,79.0,,2,0,65.85,0
13047.0,9.32,84.0,24.0,151.0,1176.0,2663.0,Fitbit,13047.0,0,0,U_5NQ4FMYZYCWT,2024-10-09,555.0,14.0,97.5,3,0,64.8,0
9247.0,6.61,51.0,,148.0,1294.0,1779.0,Fitbit,9247.0,0,1,U_5NQ4FMYZYCWT,2024-10-11,268.0,80.0,88.5,2,0,60.6,0
5359.0,3.83,31.0,5.0,86.0,1373.0,2294.0,Fitbit,5359.0,0,1,U_5NQ4FMYZYCWT,2024-10-12,97.0,26.0,91.0,1,0,70.5,0
7962.0,5.69,,34.0,146.0,1294.0,2625.0,Fitbit,7962.0,0,1,U_5NQ4FMYZYCWT,2024-10-13,129.0,17.0,,1,0,70.3,0
9012.0,6.44,48.0,24.0,35.0,1339.0,2034.0,Fitbit,9012.0,0,1,U_5NQ4FMYZYCWT,2024-10-14,,39.0,67.0,1,0,60.5,0
11010.0,7.86,73.0,24.0,124.0,1255.0,2763.0,Fitbit,11010.0,0,1,U_5NQ4FMYZYCWT,2024-10-15,360.0,41.0,85.0,1,0,60.0,0
11473.0,8.2,88.0,,,,2601.0,Fitbit,11473.0,0,0,U_5NQ4FMYZYCWT,2024-10-16,360.0,42.0,84.0,1,0,62.8,0
11163.0,7.97,71.0,33.0,58.0,1298.0,1936.0,Fitbit,11163.0,0,1,U_5NQ4FMYZYCWT,2024-10-17,,,86.0,1,0,75.8,0
9179.0,6.56,61.0,1.0,108.0,1219.0,2146.0,Fitbit,9179.0,0,0,U_5NQ4FMYZYCWT,2024-10-18,148.0,55.0,77.0,1,0,64.1,0
7424.0,5.3,43.0,18.0,,1324.0,1750.0,Fitbit,7424.0,0,0,U_5NQ4FMYZYCWT,2024-10-19,360.0,,89.0,1,0,64.5,0
7066.0,5.05,36.0,,,1256.0,2227.0,Fitbit,7066.0,0,0,U_5NQ4FMYZYCWT,2024-10-20,360.0,22.0,,1,0,69.3,0
7433.0,5.31,44.0,24.0,147.0,1315.0,2361.0,Fitbit,7433.0,0,1,U_5NQ4FMYZYCWT,2024-10-21,360.0,62.0,83.0,1,0,62.8,0
8059.0,5.76,44.0,,121.0,,1682.0,Fitbit,8059.0,0,0,U_5NQ4FMYZYCWT,2024-10-23,348.0,55.0,85.0,1,1,,0
11232.0,8.02,74.0,,80.0,1264.0,2347.0,Fitbit,11232.0,0,0,U_5NQ4FMYZYCWT,2024-10-24,443.0,,86.5,2,0,64.0,0
11947.0,8.53,101.0,19.0,114.0,1217.0,2587.0,Fitbit,11947.0,0,1,U_5NQ4FMYZYCWT,2024-10-25,121.0,3.0,98.0,1,0,75.5,0
8937.0,6.38,72.0,39.0,,1354.0,2411.0,Fitbit,8937.0,0,1,U_5NQ4FMYZYCWT,2024-10-27,199.0,25.0,98.0,1,0,65.9,0
8382.0,,55.0,31.0,190.0,1372.0,2288.0,Fitbit,8382.0,0,1,U_5NQ4FMYZYCWT,2024-10-28,392.0,60.0,87.5,2,0,65.5,0
11206.0,8.0,72.0,36.0,189.0,1323.0,2524.0,Fitbit,11206.0,0,1,U_5NQ4FMYZYCWT,2024-10-29,261.0,,82.0,2,1,69.8,0
8660.0,6.19,67.0,19.0,4.0,1298.0,2064.0,Fitbit,8660.0,0,0,U_5NQ4FMYZYCWT,2024-10-30,503.0,34.0,84.0,3,1,60.6,0
12277.0,8.77,98.0,,164.0,1298.0,2312.0,Fitbit,12277.0,0,1,U_5NQ4FMYZYCWT,2024-10-31,450.0,58.0,84.5,2,0,71.8,0
9844.0,7.03,82.0,10.0,197.0,1323.0,2405.0,Fitbit,9844.0,0,1,U_5NQ4FMYZYCWT,2024-11-01,138.0,,85.0,1,0,65.9,0
7097.0,,42.0,8.0,160.0,,1644.0,Fitbit,7097.0,0,0,U_5NQ4FMYZYCWT,2024-11-02,381.0,43.0,86.0,2,0,77.0,0
6859.0,,41.0,19.0,38.0,1297.0,2255.0,Fitbit,6859.0,0,0,U_5NQ4FMYZYCWT,2024-11-03,222.0,33.0,83.0,1,0,63.8,0
10862.0,7.76,59.0,8.0,19.0,1197.0,1722.0,Fitbit,10862.0,0,0,U_5NQ4FMYZYCWT,2024-11-04,606.0,91.0,85.0,3,0,74.5,0
8164.0,5.83,52.0,7.0,86.0,1254.0,2525.0,Fitbit,8164.0,0,0,U_5NQ4FMYZYCWT,2024-11-05,129.0,39.0,83.0,1,0,65.3,0
11391.0,8.14,87.0,32.0,,1185.0,2081.0,Fitbit,11391.0,0,0,U_5NQ4FMYZYCWT,2024-11-06,199.0,8.0,82.0,1,0,61.6,0
8191.0,5.85,,19.0,135.0,1327.0,2292.0,Fitbit,8191.0,0,1,U_5NQ4FMYZYCWT,2024-11-07,360.0,22.0,96.0,1,0,,0
7745.0,5.53,64.0,29.0,142.0,1344.0,2174.0,Fitbit,7745.0,0,1,U_5NQ4FMYZYCWT,2024-11-08,360.0,39.0,77.0,1,0,69.1,0
7646.0,,56.0,33.0,,1221.0,2403.0,Fitbit,7646.0,0,0,U_5NQ4FMYZYCWT,2024-11-09,360.0,67.0,85.0,1,0,62.3,0
8009.0,5.72,54.0,37.0,98.0,1249.0,2613.0,Fitbit,8009.0,0,0,U_5NQ4FMYZYCWT,2024-11-10,360.0,15.0,80.0,1,0,73.6,0
,7.07,65.0,8.0,101.0,1316.0,2025.0,Fitbit,,0,1,U_5NQ4FMYZYCWT,2024-11-11,112.0,,98.0,1,0,59.4,0
10012.0,7.15,102.0,0.0,,1172.0,2537.0,Fitbit,10012.0,0,0,U_5NQ4FMYZYCWT,2024-11-12,305.0,52.0,86.5,2,1,66.4,0
8810.0,6.29,53.0,7.0,,1240.0,2418.0,Fitbit,8810.0,0,0,U_5NQ4FMYZYCWT,2024-11-15,168.0,25.0,76.0,1,0,70.9,0
10508.0,7.51,72.0,4.0,180.0,1269.0,2308.0,Fitbit,10508.0,0,1,U_5NQ4FMYZYCWT,2024-11-18,360.0,65.0,,1,0,63.5,0
9498.0,6.78,60.0,36.0,21.0,1288.0,1964.0,Fitbit,9498.0,0,0,U_5NQ4FMYZYCWT,2024-11-19,195.0,25.0,87.0,1,0,71.0,0
10189.0,7.28,83.0,9.0,27.0,1228.0,2233.0,Fitbit,10189.0,0,0,U_5NQ4FMYZYCWT,2024-11-20,457.0,127.0,87.0,3,1,60.4,0
10927.0,7.8,90.0,,206.0,1337.0,2408.0,Fitbit,10927.0,0,1,U_5NQ4FMYZYCWT,2024-11-21,360.0,20.0,,1,0,61.2,0
8544.0,6.1,45.0,5.0,,1275.0,2266.0,Fitbit,8544.0,0,0,U_5NQ4FMYZYCWT,2024-11-23,212.0,34.0,79.0,2,0,,0
,5.82,36.0,0.0,126.0,1265.0,,Fitbit,,0,0,U_5NQ4FMYZYCWT,2024-11-24,360.0,29.0,85.0,1,0,70.3,0
10591.0,7.57,63.0,18.0,183.0,1355.0,2200.0,Fitbit,10591.0,0,1,U_5NQ4FMYZYCWT,2024-11-26,,22.0,81.0,1,0,66.5,0
8231.0,5.88,70.0,21.0,100.0,1211.0,2106.0,Fitbit,8231.0,0,0,U_5NQ4FMYZYCWT,2024-11-27,231.0,20.0,,1,0,67.1,0
7003.0,5.0,45.0,38.0,95.0,1323.0,2317.0,Fitbit,7003.0,0,1,U_5NQ4FMYZYCWT,2024-11-30,323.0,28.0,88.0,1,0,65.25,0
10060.0,7.19,71.0,5.0,43.0,1296.0,2108.0,Fitbit,10060.0,0,0,U_5NQ4FMYZYCWT,2024-12-03,686.0,92.0,85.5,3,0,62.6,0
,6.64,58.0,,168.0,1314.0,2267.0,Fitbit,,0,1,U_5NQ4FMYZYCWT,2024-12-05,132.0,,94.0,1,0,69.4,0
9528.0,6.81,58.0,2.0,109.0,1250.0,2348.0,Fitbit,9528.0,0,0,U_5NQ4FMYZYCWT,2024-12-06,96.0,32.0,83.0,1,0,,0
5841.0,4.17,25.0,12.0,99.0,1274.0,2048.0,Fitbit,5841.0,0,0,U_5NQ4FMYZYCWT,2024-12-07,360.0,29.0,92.0,1,1,72.9,0
5306.0,3.79,56.0,14.0,86.0,1304.0,2232.0,Fitbit,5306.0,0,1,U_5NQ4FMYZYCWT,2024-12-08,,30.0,89.0,1,0,69.9,0
10414.0,7.44,62.0,33.0,54.0,1248.0,2316.0,Fitbit,10414.0,0,0,U_5NQ4FMYZYCWT,2024-12-09,360.0,21.0,,1,0,68.0,0
,6.18,28.0,35.0,74.0,1290.0,2211.0,Fitbit,,0,0,U_5NQ4FMYZYCWT,2024-12-10,142.0,30.0,,1,0,70.6,0
8311.0,5.94,62.0,30.0,164.0,1347.0,2503.0,Fitbit,8311.0,0,1,U_5NQ4FMYZYCWT,2024-12-11,360.0,58.0,96.0,1,1,70.0,0
9748.0,,59.0,40.0,35.0,1331.0,2336.0,Fitbit,9748.0,0,1,U_5NQ4FMYZYCWT,2024-12-12,457.0,52.0,88.0,2,0,55.2,0
10202.0,7.29,81.0,32.0,20.0,1203.0,2060.0,Fitbit,10202.0,0,0,U_5NQ4FMYZYCWT,2024-12-13,306.0,,83.0,1,0,73.8,0
7883.0,5.63,,37.0,170.0,1349.0,2155.0,Fitbit,7883.0,0,1,U_5NQ4FMYZYCWT,2024-12-14,494.0,66.0,89.5,2,1,68.5,0
4914.0,3.51,36.0,,220.0,1302.0,2401.0,Fitbit,4914.0,0,1,U_5NQ4FMYZYCWT,2024-12-15,,50.0,84.0,1,0,61.9,0
8303.0,5.93,,2.0,,1324.0,1863.0,Fitbit,8303.0,0,0,U_5NQ4FMYZYCWT,2024-12-16,223.0,,77.0,1,0,66.1,0
9071.0,6.48,,17.0,103.0,,2167.0,Fitbit,9071.0,0,0,U_5NQ4FMYZYCWT,2024-12-19,360.0,32.0,96.0,1,0,,0
10973.0,7.84,75.0,32.0,30.0,1203.0,2047.0,Fitbit,10973.0,0,0,U_5NQ4FMYZYCWT,2024-12-20,199.0,11.0,93.0,1,0,60.9,0
9399.0,6.71,50.0,11.0,12.0,1312.0,2473.0,Fitbit,9399.0,0,0,U_5NQ4FMYZYCWT,2024-12-21,360.0,55.0,90.0,1,0,67.0,0
7353.0,5.25,41.0,29.0,115.0,1279.0,1836.0,Fitbit,7353.0,0,1,U_5NQ4FMYZYCWT,2024-12-22,147.0,67.0,90.0,1,0,58.7,0
6883.0,4.92,,27.0,,1237.0,2041.0,Fitbit,6883.0,0,0,U_5NQ4FMYZYCWT,2024-12-24,157.0,56.0,80.0,1,0,64.4,0
8856.0,6.33,75.0,18.0,1.0,1278.0,2402.0,Fitbit,8856.0,0,0,U_5NQ4FMYZYCWT,2024-12-25,360.0,54.0,,1,0,68.0,0
7514.0,5.37,49.0,33.0,53.0,1339.0,2284.0,Fitbit,7514.0,0,1,U_5NQ4FMYZYCWT,2024-12-27,341.0,96.0,85.66666666666667,3,0,67.8,0
6154.0,4.4,,,150.0,1394.0,2224.0,Fitbit,6154.0,0,1,U_5NQ4FMYZYCWT,2024-12-29,360.0,33.0,96.0,1,0,71.4,0
8628.0,6.16,35.0,17.0,177.0,1203.0,2126.0,Fitbit,8628.0,0,0,U_5NQ4FMYZYCWT,2024-12-30,609.0,178.0,69.5,3,0,64.4,0
6854.0,4.9,55.0,11.0,179.0,1281.0,2382.0,Fitbit,6854.0,0,1,U_W2PCN9T84AZY,2024-01-02,86.0,55.0,82.0,1,0,63.5,0
7355.0,5.25,,10.0,196.0,1286.0,2136.0,Fitbit,7355.0,0,1,U_W2PCN9T84AZY,2024-01-03,145.0,14.0,83.0,1,0,64.5,0
,6.01,69.0,,50.0,1350.0,2137.0,Fitbit,,0,1,U_W2PCN9T84AZY,2024-01-05,436.0,6.0,98.0,2,1,67.4,0
6919.0,4.94,50.0,,125.0,1336.0,1911.0,Fitbit,6919.0,0,1,U_W2PCN9T84AZY,2024-01-08,217.0,34.0,78.0,1,0,79.6,0
8270.0,,57.0,11.0,75.0,1295.0,2194.0,Fitbit,8270.0,0,0,U_W2PCN9T84AZY,2024-01-09,447.0,118.0,81.66666666666667,3,0,63.6,0
7664.0,5.47,61.0,31.0,119.0,1351.0,1955.0,Fitbit,7664.0,0,1,U_W2PCN9T84AZY,2024-01-10,100.0,11.0,92.0,1,0,67.8,0
,3.2,0.0,10.0,49.0,1283.0,2149.0,Fitbit,,0,0,U_W2PCN9T84AZY,2024-01-14,508.0,87.0,64.0,2,0,69.8,0
7813.0,5.58,38.0,28.0,145.0,1283.0,2248.0,Fitbit,7813.0,0,1,U_W2PCN9T84AZY,2024-01-15,162.0,8.0,86.0,1,0,68.6,0
7695.0,5.5,58.0,27.0,,1285.0,2238.0,Fitbit,7695.0,0,0,U_W2PCN9T84AZY,2024-01-16,,32.0,74.0,1,0,69.6,0
11368.0,8.12,77.0,2.0,76.0,1280.0,2430.0,Fitbit,11368.0,0,0,U_W2PCN9T84AZY,2024-01-17,360.0,38.0,,1,0,,0
9957.0,7.11,73.0,24.0,,1350.0,2564.0,Fitbit,9957.0,0,1,U_W2PCN9T84AZY,2024-01-18,360.0,60.0,,1,0,76.9,0
7598.0,5.43,62.0,19.0,,1207.0,2255.0,Fitbit,7598.0,0,0,U_W2PCN9T84AZY,2024-01-19,,21.0,90.0,1,0,68.5,0
6178.0,4.41,9.0,28.0,0.0,1352.0,2522.0,Fitbit,6178.0,0,0,U_W2PCN9T84AZY,2024-01-20,245.0,34.0,91.5,2,0,75.0,0
6749.0,4.82,47.0,,203.0,1270.0,2335.0,Fitbit,6749.0,0,1,U_W2PCN9T84AZY,2024-01-21,488.0,44.0,84.5,2,0,,0
8754.0,6.25,60.0,,116.0,1299.0,2367.0,Fitbit,8754.0,0,1,U_W2PCN9T84AZY,2024-02-02,445.0,66.0,85.5,2,0,67.1,0
5770.0,4.12,31.0,5.0,158.0,1331.0,2058.0,Fitbit,5770.0,0,1,U_W2PCN9T84AZY,2024-02-03,149.0,6.0,85.0,1,0,,0
4537.0,3.24,20.0,40.0,109.0,1334.0,2109.0,Fitbit,4537.0,0,1,U_W2PCN9T84AZY,2024-02-04,490.0,19.0,88.0,2,0,73.6,0
8421.0,6.01,34.0,19.0,210.0,1327.0,2293.0,Fitbit,8421.0,0,1,U_W2PCN9T84AZY,2024-02-05,379.0,55.0,76.0,2,0,71.1,0
6504.0,4.65,54.0,19.0,170.0,1202.0,2037.0,Fitbit,6504.0,0,1,U_W2PCN9T84AZY,2024-02-06,307.0,63.0,74.0,2,0,72.5,0
7402.0,5.29,31.0,29.0,191.0,1277.0,2100.0,Fitbit,7402.0,0,1,U_W2PCN9T84AZY,2024-02-07,350.0,28.0,85.0,1,0,73.6,0
6837.0,4.88,50.0,25.0,,1309.0,1904.0,Fitbit,6837.0,0,0,U_W2PCN9T84AZY,2024-02-08,334.0,,81.0,1,0,70.2,0
7067.0,5.05,46.0,19.0,6.0,1238.0,2090.0,Fitbit,7067.0,0,0,U_W2PCN9T84AZY,2024-02-09,177.0,46.0,,1,0,,0
6467.0,4.62,61.0,0.0,149.0,1313.0,1862.0,Fitbit,6467.0,0,1,U_W2PCN9T84AZY,2024-02-10,158.0,25.0,75.0,1,0,66.80000000000001,0
10454.0,,84.0,,,1191.0,2559.0,Fitbit,10454.0,0,0,U_W2PCN9T84AZY,2024-02-13,360.0,25.0,86.0,1,0,65.2,0
9855.0,7.04,76.0,37.0,109.0,1320.0,2213.0,Fitbit,9855.0,0,1,U_W2PCN9T84AZY,2024-02-14,360.0,18.0,86.0,1,0,74.6,0
9886.0,7.06,65.0,,106.0,1292.0,2033.0,Fitbit,9886.0,0,1,U_W2PCN9T84AZY,2024-02-15,500.0,89.0,85.0,2,0,71.9,0
,3.61,0.0,3.0,42.0,1411.0,1585.0,Fitbit,,0,1,U_W2PCN9T84AZY,2024-02-17,119.0,78.0,77.0,1,0,79.3,0
10407.0,7.43,57.0,13.0,70.0,1332.0,2115.0,Fitbit,10407.0,0,1,U_W2PCN9T84AZY,2024-02-19,360.0,,,1,1,72.6,0
7485.0,5.35,66.0,4.0,,1341.0,2161.0,Fitbit,7485.0,0,0,U_W2PCN9T84AZY,2024-02-20,360.0,,92.0,1,0,65.0,0
7947.0,5.68,60.0,1.0,77.0,1190.0,2439.0,Fitbit,7947.0,0,0,U_W2PCN9T84AZY,2024-02-21,529.0,0.0,87.0,2,0,66.5,0
7714.0,5.51,63.0,,85.0,1357.0,2473.0,Fitbit,7714.0,0,1,U_W2PCN9T84AZY,2024-02-22,175.0,19.0,92.0,1,0,65.8,0
5863.0,4.19,9.0,38.0,,1239.0,2267.0,Fitbit,5863.0,0,0,U_W2PCN9T84AZY,2024-02-23,360.0,16.0,80.0,1,0,72.4,0
4540.0,3.24,13.0,6.0,0.0,1294.0,1901.0,Fitbit,4540.0,0,0,U_W2PCN9T84AZY,2024-02-24,211.0,51.0,77.0,1,1,67.8,0
6795.0,4.85,61.0,35.0,154.0,1319.0,2212.0,Fitbit,6795.0,0,1,U_W2PCN9T84AZY,2024-02-25,360.0,30.0,94.0,1,0,66.8,0
9455.0,,48.0,21.0,19.0,1342.0,2115.0,Fitbit,9455.0,0,0,U_W2PCN9T84AZY,2024-02-26,594.0,129.0,87.25,4,1,67.0,0
7811.0,5.58,61.0,21.0,88.0,1284.0,2263.0,Fitbit,7811.0,0,1,U_W2PCN9T84AZY,2024-02-27,137.0,27.0,98.0,1,1,68.4,0
7681.0,5.49,36.0,29.0,127.0,1340.0,1998.0,Fitbit,7681.0,0,1,U_W2PCN9T84AZY,2024-02-28,151.0,29.0,87.0,1,0,75.6,0
7611.0,5.44,45.0,25.0,53.0,1379.0,2252.0,Fitbit,7611.0,0,1,U_W2PCN9T84AZY,2024-03-01,,24.0,84.0,1,0,60.7,0
,2.74,10.0,24.0,215.0,1236.0,2002.0,Fitbit,,0,1,U_W2PCN9T84AZY,2024-03-02,360.0,30.0,70.0,1,0,72.0,0
6354.0,4.54,44.0,22.0,157.0,1363.0,2142.0,Fitbit,6354.0,0,1,U_W2PCN9T84AZY,2024-03-03,360.0,35.0,77.0,1,0,68.3,0
6364.0,,51.0,,122.0,1212.0,,Fitbit,6364.0,0,0,U_W2PCN9T84AZY,2024-03-04,94.0,,81.0,1,0,66.3,0
9299.0,6.64,50.0,24.0,32.0,1221.0,2376.0,Fitbit,9299.0,0,0,U_W2PCN9T84AZY,2024-03-05,68.0,80.0,83.0,1,0,60.2,0
7000.0,5.0,48.0,,46.0,1298.0,2331.0,Fitbit,7000.0,0,0,U_W2PCN9T84AZY,2024-03-06,81.0,59.0,91.0,1,0,69.6,0
10702.0,7.64,86.0,1.0,149.0,1275.0,2413.0,Fitbit,10702.0,0,1,U_W2PCN9T84AZY,2024-03-07,95.0,58.0,87.0,1,0,,0
8822.0,6.3,,9.0,49.0,1328.0,2286.0,Fitbit,8822.0,0,0,U_W2PCN9T84AZY,2024-03-08,147.0,,67.0,1,0,,0
,4.52,7.0,31.0,,1397.0,2066.0,Fitbit,,0,0,U_W2PCN9T84AZY,2024-03-09,143.0,15.0,95.0,1,0,71.6,0
