Id,ActivityDate,TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source
U_5NQ4FMYZYCWT,10/20/2024,7066,5.05,36,,,1256,2227.0,Fitbit
U_5NQ4FMYZYCWT,21-Oct-2024,7433,5.31,44,24,147,1315,2361.0,Fitbit
U_5NQ4FMYZYCWT,10/22/2024,9735,6.95,42,,134,1188,2077.0,Fitbit
U_5NQ4FMYZYCWT,10/23/2024,8059,5.76,44,,121,,1682.0,Fitbit
U_5NQ4FMYZYCWT,2024/10/24 00:00,11232,8.02,74,,80,1264,2347.0,Fitbit
U_5NQ4FMYZYCWT,10/25/2024,11947,8.53,101,19,114,1217,2587.0,Fitbit
,10/26/2024,6110,4.36,34,,,1303,1888.0,Fitbit
U_5NQ4FMYZYCWT,2024-10-27,8937,6.38,72,39,,1354,2411.0,Fitbit
U_5NQ4FMYZYCWT,10/28/2024,8382,,55,31,190,1372,2288.0,Fitbit
U_5NQ4FMYZYCWT,10/29/2024,11206,8.0,72,36,189,1323,2524.0,Fitbit
U_5NQ4FMYZYCWT,30-Oct-2024,8660,6.19,67,19,4,1298,2064.0,Fitbit
U_5NQ4FMYZYCWT,31-Oct-2024,12277,8.77,98,,164,1298,2312.0,Fitbit
U_5NQ4FMYZYCWT,11/01/2024,9844,7.03,82,10,197,1323,2405.0,Fitbit
U_5NQ4FMYZYCWT,11/02/2024,7097,,42,8,160,,1644.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-03,6859,,41,19,38,1297,2255.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/04 00:00,10862,7.76,59,8,19,1197,1722.0,Fitbit
U_5NQ4FMYZYCWT,05-Nov-2024,8164,5.83,52,7,86,1254,2525.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/06 00:00,11391,8.14,87,32,,1185,2081.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-07,8191,5.85,,19,135,1327,2292.0,Fitbit
U_5NQ4FMYZYCWT,11/08/2024,7745,5.53,64,29,142,1344,2174.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-09,7646,,56,33,,1221,2403.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/10 00:00,8009,5.72,54,37,98,1249,2613.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-11,,7.07,65,8,101,1316,2025.0,Fitbit
U_5NQ4FMYZYCWT,12-Nov-2024,10012,7.15,102,0,,1172,2537.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/14 00:00,8447,6.03,75,,18,1272,2676.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-15,8810,6.29,53,7,,1240,2418.0,Fitbit
U_5NQ4FMYZYCWT,16-Nov-2024,6941,4.96,26,2,,1370,2276.0,Fitbit
,11/17/2024,5272,3.77,51,32,180,1339,2038.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/18 00:00,10508,7.51,72,4,180,1269,2308.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-19,9498,6.78,60,36,21,1288,1964.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/20 00:00,10189,7.28,83,9,27,1228,2233.0,Fitbit
U_5NQ4FMYZYCWT,11/21/2024,10927,7.8,90,,206,1337,2408.0,Fitbit
,22-Nov-2024,7648,5.46,55,13,213,1303,2429.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/23 00:00,8544,6.1,45,5,,1275,2266.0,Fitbit
U_5NQ4FMYZYCWT,24-Nov-2024,,5.82,36,0,126,1265,,Fitbit
U_5NQ4FMYZYCWT,2024-11-25,10507,7.5,72,15,71,1203,2417.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-26,10591,7.57,63,18,183,1355,2200.0,Fitbit
U_5NQ4FMYZYCWT,27-Nov-2024,8231,5.88,70,21,100,1211,2106.0,Fitbit
,11/28/2024,9684,6.92,59,27,70,1318,1882.0,Fitbit
U_5NQ4FMYZYCWT,2024-11-29,9659,6.9,,34,80,,1953.0,Fitbit
U_5NQ4FMYZYCWT,2024/11/30 00:00,7003,5.0,45,38,95,1323,2317.0,Fitbit
U_5NQ4FMYZYCWT,12/01/2024,7290,5.21,29,6,158,1334,2113.0,Fitbit
,02-Dec-2024,10142,7.24,75,13,163,,2073.0,Fitbit
U_5NQ4FMYZYCWT,2024/12/03 00:00,10060,7.19,71,5,43,1296,2108.0,Fitbit
U_5NQ4FMYZYCWT,12/04/2024,9096,6.5,,14,1,1260,1932.0,Fitbit
U_5NQ4FMYZYCWT,05-Dec-2024,,6.64,58,,168,1314,2267.0,Fitbit
U_5NQ4FMYZYCWT,12/06/2024,9528,6.81,58,2,109,1250,2348.0,Fitbit
U_5NQ4FMYZYCWT,2024/12/07 00:00,5841,4.17,25,12,99,1274,2048.0,Fitbit
U_5NQ4FMYZYCWT,2024-12-08,5306,3.79,56,14,86,1304,2232.0,Fitbit
U_5NQ4FMYZYCWT,2024/12/09 00:00,10414,7.44,62,33,54,1248,2316.0,Fitbit
U_5NQ4FMYZYCWT,2024-12-10,,6.18,28,35,74,1290,2211.0,Fitbit
U_5NQ4FMYZYCWT,2024-12-11,8311,5.94,62,30,164,1347,2503.0,Fitbit
U_5NQ4FMYZYCWT,2024/12/12 00:00,9748,,59,40,35,1331,2336.0,Fitbit
U_5NQ4FMYZYCWT,2024-12-13,10202,7.29,81,32,20,1203,2060.0,Fitbit
U_5NQ4FMYZYCWT,14-Dec-2024,7883,5.63,,37,170,1349,2155.0,Fitbit
U_5NQ4FMYZYCWT,12/15/2024,4914,3.51,36,,220,1302,2401.0,Fitbit
U_5NQ4FMYZYCWT,16-Dec-2024,8303,5.93,,2,,1324,1863.0,Fitbit
,2024-12-17,10072,7.19,72,24,43,1258,,Fitbit
U_5NQ4FMYZYCWT,12/18/2024,11356,8.11,69,13,152,1189,2287.0,Fitbit
U_5NQ4FMYZYCWT,12/19/2024,9071,6.48,,17,103,,2167.0,Fitbit
U_5NQ4FMYZYCWT,12/20/2024,10973,7.84,75,32,30,1203,2047.0,Fitbit
U_5NQ4FMYZYCWT,2024-12-21,9399,6.71,50,11,12,1312,2473.0,Fitbit
U_5NQ4FMYZYCWT,22-Dec-2024,7353,5.25,41,29,115,1279,1836.0,Fitbit
,2024/12/23 00:00,10978,7.84,75,19,169,1353,2423.0,Fitbit
U_5NQ4FMYZYCWT,2024-12-24,6883,4.92,,27,,1237,2041.0,Fitbit
U_5NQ4FMYZYCWT,2024/12/25 00:00,8856,6.33,75,18,1,1278,2402.0,Fitbit
U_5NQ4FMYZYCWT,12/27/2024,7514,5.37,49,33,53,1339,2284.0,Fitbit
,28-Dec-2024,6926,4.95,47,37,68,1334,,Fitbit
U_5NQ4FMYZYCWT,12/29/2024,6154,4.4,,,150,1394,2224.0,Fitbit
U_5NQ4FMYZYCWT,2024-12-30,8628,6.16,35,17,177,1203,2126.0,Fitbit
U_W2PCN9T84AZY,01-Jan-2024,9598,,58,,70,,2334.0,Fitbit
U_W2PCN9T84AZY,2024/01/02 00:00,6854,4.9,55,11,179,1281,2382.0,Fitbit
U_W2PCN9T84AZY,01/03/2024,7355,5.25,,10,196,1286,2136.0,Fitbit
U_W2PCN9T84AZY,01/04/2024,7337,5.24,22,18,84,1360,,Fitbit
U_W2PCN9T84AZY,2024/01/05 00:00,,6.01,69,,50,1350,2137.0,Fitbit
,2024/01/07 00:00,5221,3.73,15,20,119,1321,2258.0,Fitbit
U_W2PCN9T84AZY,01/08/2024,6919,4.94,50,,125,1336,1911.0,Fitbit
U_W2PCN9T84AZY,09-Jan-2024,8270,,57,11,75,1295,2194.0,Fitbit
U_W2PCN9T84AZY,01/10/2024,7664,5.47,61,31,119,1351,1955.0,Fitbit
U_W2PCN9T84AZY,2024-01-12,11367,8.12,,25,130,1247,2415.0,Fitbit
U_W2PCN9T84AZY,13-Jan-2024,7598,5.43,48,32,150,1308,,Fitbit
U_W2PCN9T84AZY,2024-01-14,,3.2,0,10,49,1283,2149.0,Fitbit
U_W2PCN9T84AZY,15-Jan-2024,7813,5.58,38,28,145,1283,2248.0,Fitbit
U_W2PCN9T84AZY,16-Jan-2024,7695,5.5,58,27,,1285,2238.0,Fitbit
U_W2PCN9T84AZY,2024-01-17,11368,8.12,77,2,76,1280,2430.0,Fitbit
U_W2PCN9T84AZY,18-Jan-2024,9957,7.11,73,24,,1350,2564.0,Fitbit
U_W2PCN9T84AZY,01/19/2024,7598,5.43,62,19,,1207,2255.0,Fitbit
U_W2PCN9T84AZY,2024/01/20 00:00,6178,4.41,9,28,0,1352,2522.0,Fitbit
U_W2PCN9T84AZY,2024-01-21,6749,4.82,47,,203,1270,2335.0,Fitbit
U_W2PCN9T84AZY,2024/02/01 00:00,6125,4.38,40,35,105,1382,2047.0,Fitbit
U_W2PCN9T84AZY,2024-02-02,8754,6.25,60,,116,1299,2367.0,Fitbit
U_W2PCN9T84AZY,03-Feb-2024,5770,4.12,31,5,158,1331,2058.0,Fitbit
U_W2PCN9T84AZY,2024-02-04,4537,3.24,20,40,109,1334,2109.0,Fitbit
U_W2PCN9T84AZY,02/05/2024,8421,6.01,34,19,210,1327,2293.0,Fitbit
U_W2PCN9T84AZY,2024-02-06,6504,4.65,54,19,170,1202,2037.0,Fitbit
U_W2PCN9T84AZY,02/07/2024,7402,5.29,31,29,191,1277,2100.0,Fitbit
U_W2PCN9T84AZY,2024/02/08 00:00,6837,4.88,50,25,,1309,1904.0,Fitbit
U_W2PCN9T84AZY,2024/02/09 00:00,7067,5.05,46,19,6,1238,2090.0,Fitbit
U_W2PCN9T84AZY,2024/02/10 00:00,6467,4.62,61,0,149,1313,1862.0,Fitbit
U_W2PCN9T84AZY,2024/02/11 00:00,6236,4.45,47,0,,1376,2143.0,Fitbit
U_W2PCN9T84AZY,02/12/2024,,6.65,74,32,85,1187,2246.0,Fitbit
U_W2PCN9T84AZY,02/13/2024,10454,,84,,,1191,2559.0,Fitbit
U_W2PCN9T84AZY,14-Feb-2024,9855,7.04,76,37,109,1320,2213.0,Fitbit
U_W2PCN9T84AZY,2024/02/15 00:00,9886,7.06,65,,106,1292,2033.0,Fitbit
U_W2PCN9T84AZY,02/16/2024,9087,6.49,54,40,57,1306,2152.0,Fitbit
U_W2PCN9T84AZY,2024-02-17,,3.61,0,3,42,1411,1585.0,Fitbit
,2024/02/18 00:00,6446,4.6,40,7,105,1297,2004.0,Fitbit
U_W2PCN9T84AZY,19-Feb-2024,10407,7.43,57,13,70,1332,2115.0,Fitbit
U_W2PCN9T84AZY,2024-02-20,7485,5.35,66,4,,1341,2161.0,Fitbit
U_W2PCN9T84AZY,02/21/2024,7947,5.68,60,1,77,1190,2439.0,Fitbit
U_W2PCN9T84AZY,22-Feb-2024,7714,5.51,63,,85,1357,2473.0,Fitbit
U_W2PCN9T84AZY,23-Feb-2024,5863,4.19,9,38,,1239,2267.0,Fitbit
U_W2PCN9T84AZY,24-Feb-2024,4540,3.24,13,6,0,1294,1901.0,Fitbit
U_W2PCN9T84AZY,25-Feb-2024,6795,4.85,61,35,154,1319,2212.0,Fitbit
U_W2PCN9T84AZY,2024-02-26,9455,,48,21,19,1342,2115.0,Fitbit
U_W2PCN9T84AZY,02/27/2024,7811,5.58,61,21,88,1284,2263.0,Fitbit
U_W2PCN9T84AZY,02/28/2024,7681,5.49,36,29,127,1340,1998.0,Fitbit
,29-Feb-2024,8311,5.94,43,13,36,1296,2329.0,Fitbit
U_W2PCN9T84AZY,03/01/2024,7611,5.44,45,25,53,1379,2252.0,Fitbit
U_W2PCN9T84AZY,2024-03-02,,2.74,10,24,215,1236,2002.0,Fitbit
U_W2PCN9T84AZY,03-Mar-2024,6354,4.54,44,22,157,1363,2142.0,Fitbit
U_W2PCN9T84AZY,2024-03-04,6364,,51,,122,1212,,Fitbit
U_W2PCN9T84AZY,05-Mar-2024,9299,6.64,50,24,32,1221,2376.0,Fitbit
U_W2PCN9T84AZY,2024/03/06 00:00,7000,5.0,48,,46,1298,2331.0,Fitbit
U_W2PCN9T84AZY,2024/03/07 00:00,10702,7.64,86,1,149,1275,2413.0,Fitbit
U_W2PCN9T84AZY,03/08/2024,8822,6.3,,9,49,1328,2286.0,Fitbit
U_W2PCN9T84AZY,2024/03/09 00:00,,4.52,7,31,,1397,2066.0,Fitbit
U_W2PCN9T84AZY,2024-03-10,7987,5.71,48,2,,1291,2346.0,Fitbit
U_W2PCN9T84AZY,2024/03/11 00:00,8399,,70,29,,1234,2041.0,Fitbit
U_W2PCN9T84AZY,03/12/2024,8134,5.81,35,10,168,1254,2011.0,Fitbit
U_W2PCN9T84AZY,2024-03-13,7557,5.4,27,19,,1332,,Fitbit
U_W2PCN9T84AZY,2024/03/14 00:00,8482,6.06,,,183,1331,2269.0,Fitbit
,15-Mar-2024,7541,5.39,42,24,93,1263,2245.0,Fitbit
U_W2PCN9T84AZY,2024-03-16,6169,4.41,34,13,216,1298,1752.0,Fitbit
U_W2PCN9T84AZY,2024-03-17,8383,5.99,31,26,37,1342,2280.0,Fitbit
U_W2PCN9T84AZY,2024-03-18,8800,6.29,68,31,102,1308,2382.0,Fitbit
U_W2PCN9T84AZY,2024-03-19,8958,6.4,56,,153,1211,2013.0,Fitbit
U_W2PCN9T84AZY,20-Mar-2024,8958,6.4,48,,,1230,2667.0,Fitbit
U_W2PCN9T84AZY,03/21/2024,8756,6.25,53,,101,1190,2297.0,Fitbit
U_W2PCN9T84AZY,2024-03-22,6505,4.65,24,9,154,1289,2186.0,Fitbit
U_W2PCN9T84AZY,03/25/2024,9144,6.53,45,22,136,1353,2313.0,Fitbit
U_W2PCN9T84AZY,03/26/2024,8288,,28,2,43,1382,2723.0,Fitbit
U_W2PCN9T84AZY,2024/03/27 00:00,6978,4.98,29,20,200,1229,2191.0,Fitbit
U_W2PCN9T84AZY,2024/03/28 00:00,8227,5.88,52,15,220,1252,2293.0,Fitbit
U_W2PCN9T84AZY,03/29/2024,5899,4.21,19,31,216,1313,2448.0,Fitbit
U_W2PCN9T84AZY,30-Mar-2024,5133,3.67,,22,70,1358,1992.0,Fitbit
U_W2PCN9T84AZY,31-Mar-2024,6983,4.99,31,22,175,1274,2235.0,Fitbit
U_W2PCN9T84AZY,2024/04/01 00:00,,7.4,53,0,15,,2381.0,Fitbit
U_W2PCN9T84AZY,04/02/2024,8100,5.79,32,2,88,1350,2561.0,Fitbit
U_W2PCN9T84AZY,04/03/2024,10943,7.82,77,15,157,1330,2029.0,Fitbit
U_W2PCN9T84AZY,2024-04-04,10485,7.49,72,39,25,1274,1877.0,Fitbit
U_W2PCN9T84AZY,05-Apr-2024,8806,6.29,71,32,194,1299,,Fitbit
,06-Apr-2024,2857,,0,15,197,1367,2235.0,Fitbit
,07-Apr-2024,4058,2.9,30,30,,1261,2153.0,Fitbit
U_W2PCN9T84AZY,2024-04-08,8135,5.81,36,9,61,1270,2188.0,Fitbit
U_W2PCN9T84AZY,04/09/2024,7058,5.04,34,,136,1342,2547.0,Fitbit
U_W2PCN9T84AZY,04/10/2024,9500,,52,9,20,1321,2119.0,Fitbit
U_W2PCN9T84AZY,2024-04-11,6816,4.87,66,31,205,1194,2400.0,Fitbit
U_W2PCN9T84AZY,2024-04-12,8988,6.42,71,27,89,1195,2898.0,Fitbit
U_W2PCN9T84AZY,13-Apr-2024,3245,2.32,18,37,212,1284,2121.0,Fitbit
U_W2PCN9T84AZY,2024/04/17 00:00,6883,4.92,33,13,142,,2345.0,Fitbit
U_W2PCN9T84AZY,2024-04-18,9434,6.74,68,27,122,1312,1893.0,Fitbit
U_W2PCN9T84AZY,2024-04-19,8178,5.84,54,35,69,,2292.0,Fitbit
U_W2PCN9T84AZY,2024/04/20 00:00,4206,3.0,11,20,175,1407,1986.0,Fitbit
U_W2PCN9T84AZY,04/21/2024,6355,,35,19,167,1353,1848.0,Fitbit
U_W2PCN9T84AZY,22-Apr-2024,,5.28,61,22,194,1216,2186.0,Fitbit
U_W2PCN9T84AZY,2024/04/23 00:00,6847,4.89,55,27,21,1225,2144.0,Fitbit
U_W2PCN9T84AZY,24-Apr-2024,5037,3.6,12,26,147,1349,2090.0,Fitbit
U_W2PCN9T84AZY,2024/04/25 00:00,9678,6.91,73,32,4,,2465.0,Fitbit
U_W2PCN9T84AZY,2024/04/26 00:00,9045,6.46,75,38,130,1251,2355.0,Fitbit
U_W2PCN9T84AZY,27-Apr-2024,5906,4.22,32,32,35,1345,2061.0,Fitbit
U_W2PCN9T84AZY,28-Apr-2024,4355,3.11,12,11,173,1308,,Fitbit
U_W2PCN9T84AZY,2024-04-29,9149,6.54,48,28,70,1353,2321.0,Fitbit
,2024-04-30,8316,5.94,54,0,147,1245,2505.0,Fitbit
U_W2PCN9T84AZY,2024/05/01 00:00,6340,4.53,,16,4,1209,2329.0,Fitbit
U_W2PCN9T84AZY,2024-05-02,6955,4.97,50,35,84,1254,2382.0,Fitbit
U_W2PCN9T84AZY,05/03/2024,7893,5.64,32,15,,1359,2300.0,Fitbit
U_W2PCN9T84AZY,04-May-2024,6403,4.57,52,11,25,1224,2368.0,Fitbit
U_W2PCN9T84AZY,05/05/2024,5944,4.25,10,40,166,1241,1906.0,Fitbit
,05/06/2024,6229,,21,17,157,1358,2695.0,Fitbit
U_W2PCN9T84AZY,2024/05/08 00:00,4590,3.28,11,25,155,1389,,Fitbit
U_W2PCN9T84AZY,05/09/2024,4514,,16,28,20,,2005.0,Fitbit
U_W2PCN9T84AZY,2024/05/10 00:00,8402,6.0,54,8,100,1223,2401.0,Fitbit
U_W2PCN9T84AZY,2024/05/11 00:00,7018,5.01,40,17,147,1239,2119.0,Fitbit
U_W2PCN9T84AZY,05/12/2024,8404,6.0,,27,28,1249,2362.0,Fitbit
U_W2PCN9T84AZY,05/13/2024,8256,5.9,71,33,111,1354,2493.0,Fitbit
U_W2PCN9T84AZY,2024-05-14,6348,4.53,37,25,35,1374,2170.0,Fitbit
U_W2PCN9T84AZY,2024-05-15,6984,4.99,34,5,98,1320,1567.0,Fitbit
U_W2PCN9T84AZY,16-May-2024,8236,5.88,39,22,81,1364,2185.0,Fitbit
U_W2PCN9T84AZY,17-May-2024,7676,,59,30,90,1246,2046.0,Fitbit
U_W2PCN9T84AZY,18-May-2024,6554,4.68,45,15,188,1220,,Fitbit
U_W2PCN9T84AZY,2024-05-19,5053,3.61,44,2,112,1297,1474.0,Fitbit
U_W2PCN9T84AZY,05/20/2024,8552,6.11,58,38,,1224,2169.0,Fitbit
U_W2PCN9T84AZY,2024-05-21,8240,5.89,77,0,116,1304,1978.0,Fitbit
U_W2PCN9T84AZY,05/22/2024,7154,5.11,50,10,21,1231,2341.0,Fitbit
U_W2PCN9T84AZY,2024-05-23,6947,4.96,40,,113,1278,2366.0,Fitbit
,2024-05-25,6601,4.71,28,29,11,1385,2184.0,Fitbit
U_W2PCN9T84AZY,05/26/2024,6572,4.69,59,19,203,1214,1680.0,Fitbit
U_W2PCN9T84AZY,05/27/2024,9612,6.87,,25,199,1326,,Fitbit
U_W2PCN9T84AZY,2024-05-28,7751,5.54,,32,149,1235,2058.0,Fitbit
U_W2PCN9T84AZY,2024/05/29 00:00,7399,5.29,8,25,170,,1848.0,Fitbit
U_W2PCN9T84AZY,30-May-2024,7052,5.04,51,37,92,1310,2429.0,Fitbit
U_W2PCN9T84AZY,2024/05/31 00:00,5445,3.89,16,,113,1282,2500.0,Fitbit
U_W2PCN9T84AZY,2024/06/01 00:00,,4.91,46,24,66,1219,1697.0,Fitbit
U_W2PCN9T84AZY,02-Jun-2024,8104,5.79,30,20,113,1300,2727.0,Fitbit
U_W2PCN9T84AZY,06/03/2024,8255,5.9,46,7,170,1289,2010.0,Fitbit
U_W2PCN9T84AZY,2024/06/04 00:00,6900,4.93,,31,168,,2551.0,Fitbit
U_W2PCN9T84AZY,2024/06/05 00:00,7620,5.44,22,34,2,1361,1986.0,Fitbit
U_W2PCN9T84AZY,2024/06/06 00:00,6646,4.75,37,37,41,1365,2089.0,Fitbit
U_W2PCN9T84AZY,06/07/2024,9497,6.78,51,15,165,1241,2403.0,Fitbit
U_W2PCN9T84AZY,2024-06-08,6669,4.76,34,30,73,1281,2526.0,Fitbit
U_W2PCN9T84AZY,2024-06-09,8173,5.84,30,0,,1233,2682.0,Fitbit
U_W2PCN9T84AZY,06/10/2024,8402,6.0,53,,154,,2361.0,Fitbit
U_W2PCN9T84AZY,06/11/2024,7590,5.42,50,35,85,1316,2434.0,Fitbit
,2024-06-12,6264,4.47,38,1,22,1303,2023.0,Fitbit
U_W2PCN9T84AZY,2024-06-13,7608,5.43,41,22,57,1298,2429.0,Fitbit
,2024-06-15,5590,3.99,,20,168,1306,2170.0,Fitbit
U_W2PCN9T84AZY,06/16/2024,5400,3.86,24,24,142,1287,2094.0,Fitbit
U_W2PCN9T84AZY,2024-06-17,7365,5.26,30,0,,1305,1859.0,Fitbit
U_W2PCN9T84AZY,2024-06-18,5864,4.19,43,24,185,,2405.0,Fitbit
U_W2PCN9T84AZY,06/19/2024,,4.45,3,37,214,1307,1993.0,Fitbit
U_W2PCN9T84AZY,06/20/2024,8838,6.31,62,,74,1323,2788.0,Fitbit
U_W2PCN9T84AZY,2024-06-21,6320,4.51,19,10,129,1385,1777.0,Fitbit
U_W2PCN9T84AZY,2024-06-22,5046,,53,2,97,1219,2160.0,Fitbit
U_W2PCN9T84AZY,06/23/2024,5674,4.05,41,,,1242,1988.0,Fitbit
U_W2PCN9T84AZY,24-Jun-2024,8202,5.86,52,9,169,1215,2083.0,Fitbit
U_W2PCN9T84AZY,2024/06/26 00:00,9025,6.45,57,14,99,,2381.0,Fitbit
U_W2PCN9T84AZY,2024-06-27,7025,5.02,45,36,108,1382,,Fitbit
U_W2PCN9T84AZY,2024/06/28 00:00,7535,5.38,29,29,116,1236,2485.0,Fitbit
U_W2PCN9T84AZY,06/29/2024,5719,4.08,,24,6,1239,2901.0,Fitbit
U_W2PCN9T84AZY,2024-06-30,,2.79,24,,18,1260,2124.0,Fitbit
U_W2PCN9T84AZY,07/01/2024,9048,6.46,51,31,119,1311,2377.0,Fitbit
U_W2PCN9T84AZY,2024/07/02 00:00,5946,4.25,49,40,16,1261,,Fitbit
U_W2PCN9T84AZY,03-Jul-2024,9457,6.75,71,40,180,1243,2075.0,Fitbit
U_W2PCN9T84AZY,04-Jul-2024,6714,4.8,65,17,60,1345,2370.0,Fitbit
U_W2PCN9T84AZY,2024-07-05,6173,4.41,50,28,,1326,2277.0,Fitbit
U_W2PCN9T84AZY,2024/07/06 00:00,7495,5.35,51,18,38,1247,2554.0,Fitbit
,2024-07-07,6870,4.91,36,8,44,,1869.0,Fitbit
U_W2PCN9T84AZY,2024-07-08,9522,6.8,64,27,214,1189,2512.0,Fitbit
U_W2PCN9T84AZY,07/09/2024,7546,5.39,45,8,141,1297,1884.0,Fitbit
U_W2PCN9T84AZY,2024/07/10 00:00,8200,5.86,14,2,113,,1907.0,Fitbit
,11-Jul-2024,7823,5.59,35,38,,1263,1957.0,Fitbit
U_W2PCN9T84AZY,2024/07/12 00:00,8350,,33,,126,1347,2316.0,Fitbit
U_W2PCN9T84AZY,2024/07/13 00:00,5953,4.25,50,30,150,1241,2864.0,Fitbit
U_W2PCN9T84AZY,14-Jul-2024,5585,3.99,29,38,146,1315,2279.0,Fitbit
U_W2PCN9T84AZY,07/15/2024,8429,,42,13,40,1317,1639.0,Fitbit
U_W2PCN9T84AZY,2024/07/17 00:00,10261,7.33,57,37,91,1274,2088.0,Fitbit
,2024/07/18 00:00,9922,7.09,74,34,167,1351,2442.0,Fitbit
,07/19/2024,9462,6.76,46,9,108,,2597.0,Fitbit
,07/20/2024,5710,4.08,27,29,121,1365,2304.0,Fitbit
U_W2PCN9T84AZY,2024/07/21 00:00,7819,5.58,42,39,125,1258,2469.0,Fitbit
U_W2PCN9T84AZY,23-Jul-2024,9456,6.75,62,21,118,1222,2309.0,Fitbit
U_W2PCN9T84AZY,07/24/2024,6319,4.51,,32,37,1216,2146.0,Fitbit
U_W2PCN9T84AZY,25-Jul-2024,7083,5.06,25,5,21,1248,2258.0,Fitbit
U_W2PCN9T84AZY,26-Jul-2024,5220,3.73,23,,,1370,2273.0,Fitbit
U_W2PCN9T84AZY,07/27/2024,8854,6.32,61,,,1309,,Fitbit
U_W2PCN9T84AZY,2024/07/28 00:00,4801,3.43,30,39,132,1317,2304.0,Fitbit
U_W2PCN9T84AZY,29-Jul-2024,6975,4.98,10,20,209,1336,2552.0,Fitbit
U_W2PCN9T84AZY,30-Jul-2024,6563,4.69,24,19,75,1319,1707.0,Fitbit
U_W2PCN9T84AZY,2024/07/31 00:00,8001,5.71,46,16,194,1360,,Fitbit
U_W2PCN9T84AZY,2024/08/01 00:00,4187,2.99,23,4,104,1293,1713.0,Fitbit
U_W2PCN9T84AZY,2024/08/02 00:00,7606,5.43,59,6,19,,2149.0,Fitbit
,2024-08-03,4791,3.42,0,,169,1275,1902.0,Fitbit
U_W2PCN9T84AZY,08/04/2024,5219,3.73,26,33,75,1274,2282.0,Fitbit
U_W2PCN9T84AZY,2024-08-05,5668,4.05,5,37,15,1296,2467.0,Fitbit
U_W2PCN9T84AZY,06-Aug-2024,9418,6.73,50,4,149,1282,2425.0,Fitbit
U_W2PCN9T84AZY,08-Aug-2024,6262,4.47,39,26,124,1222,1941.0,Fitbit
,2024-08-09,10773,7.7,77,17,50,,2352.0,Fitbit
U_W2PCN9T84AZY,08/10/2024,6611,4.72,37,3,171,1215,2118.0,Fitbit
U_W2PCN9T84AZY,08/11/2024,5962,,38,15,23,1307,2043.0,Fitbit
U_W2PCN9T84AZY,08/12/2024,8669,6.19,,,29,1286,1963.0,Fitbit
U_W2PCN9T84AZY,2024-08-13,9115,6.51,77,13,,1275,2316.0,Fitbit
,08/14/2024,9464,6.76,70,32,122,1283,,Fitbit
U_W2PCN9T84AZY,2024-08-15,9044,6.46,69,28,7,1222,2354.0,Fitbit
U_W2PCN9T84AZY,2024-08-16,9206,6.58,74,13,204,1269,2287.0,Fitbit
U_W2PCN9T84AZY,2024-08-17,5370,3.84,49,19,42,1330,2455.0,Fitbit
U_W2PCN9T84AZY,2024/08/18 00:00,6968,4.98,40,36,,1247,1884.0,Fitbit
U_W2PCN9T84AZY,19-Aug-2024,7077,5.05,24,16,101,1329,2248.0,Fitbit
U_W2PCN9T84AZY,2024-08-20,8749,6.25,37,13,135,1281,2119.0,Fitbit
U_W2PCN9T84AZY,2024-08-21,,5.78,48,36,181,1325,2147.0,Fitbit
U_W2PCN9T84AZY,2024/08/22 00:00,10383,7.42,,29,26,1188,2554.0,Fitbit
U_W2PCN9T84AZY,2024-08-23,9177,,49,40,182,1350,2111.0,Fitbit
U_W2PCN9T84AZY,24-Aug-2024,5515,3.94,19,30,143,1264,2398.0,Fitbit
U_W2PCN9T84AZY,08/25/2024,4860,3.47,29,26,194,1253,2037.0,Fitbit
U_W2PCN9T84AZY,08/26/2024,8854,6.32,68,27,77,1259,2292.0,Fitbit
U_W2PCN9T84AZY,08/27/2024,9217,6.58,,24,65,1284,2400.0,Fitbit
U_W2PCN9T84AZY,08/28/2024,6606,4.72,54,16,136,1194,1948.0,Fitbit
,08/29/2024,6533,4.67,48,40,207,1244,2293.0,Fitbit
U_W2PCN9T84AZY,30-Aug-2024,9770,6.98,48,38,135,1312,2348.0,Fitbit
U_W2PCN9T84AZY,31-Aug-2024,6582,4.7,45,36,109,1233,2055.0,Fitbit
,2024-09-01,,4.47,35,24,56,1334,1998.0,Fitbit
U_W2PCN9T84AZY,09/03/2024,8088,5.78,35,28,142,1219,2048.0,Fitbit
U_W2PCN9T84AZY,2024/09/04 00:00,10795,7.71,71,35,190,1272,2345.0,Fitbit
