user,type,startDate,endDate,value,unit,sourceName,device,metadata
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-06-23 00:00:00 ,2024-06-24T00:00:00,413.0,hour,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-06-24T00:00:00,2024-06-25T00:00:00,2177.5,Cal,Health,,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-06-25T00:00:00,2024-06-26T00:00:00,47.0,kcal,iPhone,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-06-28T00:00:00,2024-06-29T00:00:00,9651,count,Apple Watch,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-06-29 00:00:00 ,2024-06-30T00:00:00,3922,kcal,Health,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-06-30 00:00:00 ,2024-07-01T00:00:00,430.0,hour,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-01 00:00:00 ,2024-07-02T00:00:00,2192.6,Cal,Health,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-02 00:00:00 ,2024-07-03T00:00:00,9925,Cal,Apple Watch,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-03T00:00:00,2024-07-04T00:00:00,8539,bpm,iPhone,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-05 00:00:00 ,2024-07-06T00:00:00,47.7,bpm,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-06 00:00:00 ,2024-07-07T00:00:00,2246.7,Cal,Apple Watch,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-07T00:00:00,2024-07-08T00:00:00,2172.7,Cal,Health,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-07-09 00:00:00 ,2024-07-10T00:00:00,8102,hour,Health,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-10 00:00:00 ,2024-07-11T00:00:00,10406,,,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-11T00:00:00,2024-07-12T00:00:00,8878,count,,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-12 00:00:00 ,2024-07-13T00:00:00,1915.8,min,,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-13T00:00:00,2024-07-14T00:00:00,4537,hour,Apple Watch,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-14 00:00:00 ,2024-07-15T00:00:00,1967.8,,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-15T00:00:00,2024-07-16T00:00:00,2047.4,hour,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-15T00:00:00,2024-07-16T00:00:00,2047.4,hour,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-16T00:00:00,2024-07-17T00:00:00,45.0,min,Apple Watch,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-17T00:00:00,2024-07-18T00:00:00,10344,hour,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-18 00:00:00 ,2024-07-19T00:00:00,2035.7,count,iPhone,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-19T00:00:00,2024-07-20T00:00:00,2217.8,Cal,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-20 00:00:00 ,2024-07-21T00:00:00,60.5,kcal,Apple Watch,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-21T00:00:00,2024-07-22T00:00:00,56.6,min,,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-22T00:00:00,2024-07-23T00:00:00,2319.7,kcal,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-07-23T00:00:00,2024-07-24T00:00:00,,hour,Health,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-24T00:00:00,2024-07-25T00:00:00,2588.9,Cal,iPhone,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-25T00:00:00,2024-07-26T00:00:00,6920,hour,Health,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-26 00:00:00 ,2024-07-27T00:00:00,2230.9,bpm,,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-07-28T00:00:00,2024-07-29T00:00:00,2239.9,kcal,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-29 00:00:00 ,2024-07-30T00:00:00,1889.6,bpm,,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-07-30 00:00:00 ,2024-07-31T00:00:00,2521.4,min,Health,,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-08-01 00:00:00 ,2024-08-02T00:00:00,53.7,Cal,Health,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-02 00:00:00 ,2024-08-03T00:00:00,11365,hour,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-03T00:00:00,2024-08-04T00:00:00,,count,Health,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-08-04T00:00:00,2024-08-05T00:00:00,2403.3,hour,iPhone,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-05 00:00:00 ,2024-08-06T00:00:00,2291.5,,Health,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-06T00:00:00,2024-08-07T00:00:00,55.6,Cal,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-08-07 00:00:00 ,2024-08-08T00:00:00,2208.8,kcal,Apple Watch,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-09 00:00:00 ,2024-08-10T00:00:00,52.0,hour,Health,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-08-10T00:00:00,2024-08-11T00:00:00,,Cal,Apple Watch,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-08-11 00:00:00 ,2024-08-12T00:00:00,2077.7,,,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-12 00:00:00 ,2024-08-13T00:00:00,8001,kcal,,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-13T00:00:00,2024-08-14T00:00:00,2107.3,min,Health,,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-14T00:00:00,2024-08-15T00:00:00,53.8,,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-08-15T00:00:00,2024-08-16T00:00:00,2337.0,bpm,Apple Watch,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-16T00:00:00,2024-08-17T00:00:00,8272,bpm,Apple Watch,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-08-17T00:00:00,2024-08-18T00:00:00,,kcal,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-08-18T00:00:00,2024-08-19T00:00:00,431.0,Cal,Apple Watch,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-08-19T00:00:00,2024-08-20T00:00:00,10121,kcal,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-08-20T00:00:00,2024-08-21T00:00:00,47.9,bpm,,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-21T00:00:00,2024-08-22T00:00:00,2562.9,hour,Health,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-22T00:00:00,2024-08-23T00:00:00,8763,,Health,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-23T00:00:00,2024-08-24T00:00:00,1849.0,count,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-08-24T00:00:00,2024-08-25T00:00:00,7351,Cal,iPhone,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-25T00:00:00,2024-08-26T00:00:00,10773,Cal,iPhone,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-26 00:00:00 ,2024-08-27T00:00:00,451.0,kcal,iPhone,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-27 00:00:00 ,2024-08-28T00:00:00,45.6,count,,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-08-28T00:00:00,2024-08-29T00:00:00,1926.9,min,Health,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-08-29 00:00:00 ,2024-08-30T00:00:00,1842.8,min,Apple Watch,,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-08-30T00:00:00,2024-08-31T00:00:00,9581,hour,Health,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-31T00:00:00,2024-09-01T00:00:00,7849,hour,Apple Watch,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-01T00:00:00,2024-09-02T00:00:00,2084.6,count,,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-09-02 00:00:00 ,2024-09-03T00:00:00,2167.1,kcal,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-03T00:00:00,2024-09-04T00:00:00,428.0,count,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-04T00:00:00,2024-09-05T00:00:00,2634.5,bpm,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-05 00:00:00 ,2024-09-06T00:00:00,2421.0,count,iPhone,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-06T00:00:00,2024-09-07T00:00:00,9004,Cal,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-09-07T00:00:00,2024-09-08T00:00:00,1995.5,Cal,Health,,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-09-08T00:00:00,2024-09-09T00:00:00,57.5,hour,,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-09T00:00:00,2024-09-10T00:00:00,1925.5,Cal,Health,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-11T00:00:00,2024-09-12T00:00:00,1812.0,Cal,iPhone,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-12 00:00:00 ,2024-09-13T00:00:00,48.3,,Apple Watch,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-09-13 00:00:00 ,2024-09-14T00:00:00,2105.1,bpm,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-09-14 00:00:00 ,2024-09-15T00:00:00,2356.3,bpm,,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-21 00:00:00 ,2024-09-22T00:00:00,49.6,,Health,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-09-22 00:00:00 ,2024-09-23T00:00:00,2520.8,,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-09-23T00:00:00,2024-09-24T00:00:00,58.2,kcal,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-24T00:00:00,2024-09-25T00:00:00,45.5,bpm,Apple Watch,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-09-25T00:00:00,2024-09-26T00:00:00,12261,count,Apple Watch,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-09-26 00:00:00 ,2024-09-27T00:00:00,,min,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-09-27T00:00:00,2024-09-28T00:00:00,1990.7,count,Apple Watch,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-29T00:00:00,2024-09-30T00:00:00,6913,,,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-09-30T00:00:00,2024-10-01T00:00:00,10233,,,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-10-01 00:00:00 ,2024-10-02T00:00:00,419.0,Cal,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-02T00:00:00,2024-10-03T00:00:00,10674,Cal,Health,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-03T00:00:00,2024-10-04T00:00:00,50.9,kcal,iPhone,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-04T00:00:00,2024-10-05T00:00:00,46.8,hour,iPhone,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-05 00:00:00 ,2024-10-06T00:00:00,2394.7,hour,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-06 00:00:00 ,2024-10-07T00:00:00,48.5,kcal,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-07 00:00:00 ,2024-10-08T00:00:00,2259.1,hour,Apple Watch,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-08T00:00:00,2024-10-09T00:00:00,8297,Cal,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-09 00:00:00 ,2024-10-10T00:00:00,2043.0,kcal,Apple Watch,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-10-10 00:00:00 ,2024-10-11T00:00:00,48.0,kcal,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-11T00:00:00,2024-10-12T00:00:00,46.3,bpm,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-10-12 00:00:00 ,2024-10-13T00:00:00,6354,kcal,,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-10-13T00:00:00,2024-10-14T00:00:00,11714,bpm,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-14 00:00:00 ,2024-10-15T00:00:00,11196,hour,iPhone,,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-15T00:00:00,2024-10-16T00:00:00,2418.1,Cal,iPhone,,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-16T00:00:00,2024-10-17T00:00:00,10998,Cal,iPhone,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-16T00:00:00,2024-10-17T00:00:00,10998,Cal,iPhone,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-17 00:00:00 ,2024-10-18T00:00:00,1744.2,hour,,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-18 00:00:00 ,2024-10-19T00:00:00,2991.7,kcal,Health,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-19 00:00:00 ,2024-10-20T00:00:00,1658.7,count,,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-20 00:00:00 ,2024-10-21T00:00:00,2172.4,count,iPhone,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-21T00:00:00,2024-10-22T00:00:00,2689.4,,Health,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-22T00:00:00,2024-10-23T00:00:00,13021,hour,,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-23 00:00:00 ,2024-10-24T00:00:00,2348.8,Cal,iPhone,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-10-24 00:00:00 ,2024-10-25T00:00:00,2239.2,hour,iPhone,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-10-25 00:00:00 ,2024-10-26T00:00:00,2450.9,bpm,Apple Watch,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-26T00:00:00,2024-10-27T00:00:00,46.9,,Health,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-27 00:00:00 ,2024-10-28T00:00:00,,kcal,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-28 00:00:00 ,2024-10-29T00:00:00,2356.2,kcal,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-29 00:00:00 ,2024-10-30T00:00:00,8416,,,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-10-29 00:00:00 ,2024-10-30T00:00:00,8416,,,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-30 00:00:00 ,2024-10-31T00:00:00,2389.1,min,Apple Watch,,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-10-31 00:00:00 ,2024-11-01T00:00:00,,hour,,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-01T00:00:00,2024-11-02T00:00:00,2116.4,count,iPhone,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-02 00:00:00 ,2024-11-03T00:00:00,2131.7,count,iPhone,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-04T00:00:00,2024-11-05T00:00:00,8798,kcal,Health,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-05T00:00:00,2024-11-06T00:00:00,2583.1,Cal,Health,,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-06T00:00:00,2024-11-07T00:00:00,11714,count,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-07 00:00:00 ,2024-11-08T00:00:00,2012.3,count,iPhone,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-08 00:00:00 ,2024-11-09T00:00:00,444.0,bpm,Health,Apple Watch Ultra,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-09T00:00:00,2024-11-10T00:00:00,2815.2,hour,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-10 00:00:00 ,2024-11-11T00:00:00,2146.6,bpm,iPhone,,{workout:run}
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-11 00:00:00 ,2024-11-12T00:00:00,47.9,min,Health,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-11-12 00:00:00 ,2024-11-13T00:00:00,51.4,kcal,iPhone,,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-13 00:00:00 ,2024-11-14T00:00:00,405.0,Cal,iPhone,Apple Watch Series 8,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-14 00:00:00 ,2024-11-15T00:00:00,2298.5,kcal,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-15T00:00:00,2024-11-16T00:00:00,2410.8,min,,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-16 00:00:00 ,2024-11-17T00:00:00,438.0,hour,iPhone,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-11-17 00:00:00 ,2024-11-18T00:00:00,11525,Cal,Apple Watch,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-18 00:00:00 ,2024-11-19T00:00:00,9653,hour,,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-11-19T00:00:00,2024-11-20T00:00:00,9033,Cal,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-20 00:00:00 ,2024-11-21T00:00:00,2526.0,hour,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-21 00:00:00 ,2024-11-22T00:00:00,2656.2,hour,,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-22 00:00:00 ,2024-11-23T00:00:00,2632.5,bpm,Apple Watch,Apple Watch Series 8,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierStepCount,2024-11-24T00:00:00,2024-11-25T00:00:00,1767.5,bpm,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-25 00:00:00 ,2024-11-26T00:00:00,9203,kcal,iPhone,Apple Watch Series 8,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-26T00:00:00,2024-11-27T00:00:00,2555.9,count,iPhone,Apple Watch Ultra,{tz:America/Los_Angeles}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-27 00:00:00 ,2024-11-28T00:00:00,2403.0,min,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-28T00:00:00,2024-11-29T00:00:00,11746,,Apple Watch,Apple Watch Ultra,
U_OM5IGQPKI7P5,HKCategoryTypeIdentifierSleepAnalysis,2024-11-29 00:00:00 ,2024-11-30T00:00:00,2077.7,,iPhone,,{workout:run}
U_OM5IGQPKI7P5,HKQuantityTypeIdentifierRestingHeartRate,2024-11-30 00:00:00 ,2024-12-01T00:00:00,2745.1,bpm,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
