UserId,date,total_sleep_duration,deep_sleep_duration,rem_sleep_duration,restless,readiness_score,temperature_deviation,bedtime_start,bedtime_end,source
U_XAJI0Y6DPBHS,06-Aug-2024,,7732,3668,20,71,0.12,2024-08-07T00:22:00,2024-08-07T05:02:00,Oura
U_XAJI0Y6DPBHS,2024-08-07,32031,7297,3656,4,78,-0.03,2024-08-07T22:22:00,2024-08-08T07:05:00,Oura
U_XAJI0Y6DPBHS,08-Aug-2024,,5448,6565,13,77,0.08,2024-08-09T00:19:00,2024-08-09T08:59:00,Oura
U_XAJI0Y6DPBHS,09-Aug-2024,33310,3894,1173,20,65,-0.02,2024-08-09T20:23:00,2024-08-10T04:45:00,Oura
U_XAJI0Y6DPBHS,2024/08/10 00:00,26784,,2775,34,52,0.09,2024-08-10T22:01:00,2024-08-11T05:23:00,Oura
U_XAJI0Y6DPBHS,2024-08-11,35995,3544,3165,29,,,2024-08-11T23:46:00,2024-08-12T07:41:00,Oura
U_XAJI0Y6DPBHS,2024/08/12 00:00,29644,,,,61,0.02,2024-08-13T00:11:00,2024-08-13T08:14:00,Oura
U_XAJI0Y6DPBHS,2024/08/13 00:00,29919,7147,5368,16,84,-0.05,2024-08-14T00:58:00,2024-08-14T04:42:00,Oura
U_XAJI0Y6DPBHS,2024/08/14 00:00,26926,,4720,,61,0.07,2024-08-14T22:54:00,2024-08-15T06:04:00,Oura
U_XAJI0Y6DPBHS,2024/08/15 00:00,33077,5496,6558,34,78,0.06,2024-08-16T00:02:00,2024-08-16T08:46:00,Oura
U_XAJI0Y6DPBHS,16-Aug-2024,28301,2545,7460,30,76,0.17,2024-08-16T20:36:00,2024-08-17T09:21:00,Oura
U_XAJI0Y6DPBHS,2024-08-17,28980,8236,,,,-0.12,2024-08-17T22:08:00,2024-08-18T07:49:00,Oura
U_XAJI0Y6DPBHS,2024/08/18 00:00,26009,5047,8143,18,57,-0.09,2024-08-19T00:25:00,2024-08-19T08:46:00,Oura
U_XAJI0Y6DPBHS,19-Aug-2024,26565,,,33,75,,2024-08-19T22:13:00,2024-08-20T06:12:00,Oura
U_XAJI0Y6DPBHS,20-Aug-2024,30658,,6342,32,61,0.03,2024-08-20T20:31:00,2024-08-21T06:30:00,Oura
U_XAJI0Y6DPBHS,21-Aug-2024,,5317,6514,53,,0.24,2024-08-21T20:41:00,2024-08-22T09:12:00,Oura
U_XAJI0Y6DPBHS,22-Aug-2024,31837,10601,,33,74,0.35,2024-08-22T22:35:00,2024-08-23T06:26:00,Oura
U_XAJI0Y6DPBHS,2024-08-23,30368,,6865,30,74,0.14,2024-08-23T20:09:00,2024-08-24T09:12:00,Oura
U_XAJI0Y6DPBHS,24-Aug-2024,,6591,4028,10,74,-0.02,2024-08-24T23:08:00,2024-08-25T07:30:00,Oura
U_XAJI0Y6DPBHS,2024-08-25,31870,9668,10429,,76,-0.07,2024-08-26T00:34:00,2024-08-26T09:20:00,Oura
U_XAJI0Y6DPBHS,2024-08-26,29023,,6261,,69,,2024-08-26T22:05:00,2024-08-27T06:59:00,Oura
U_XAJI0Y6DPBHS,2024-08-27,31197,7330,6953,,73,-0.02,2024-08-27T23:02:00,2024-08-28T06:22:00,Oura
U_XAJI0Y6DPBHS,28-Aug-2024,27096,3988,7778,28,60,0.23,2024-08-28T22:16:00,2024-08-29T07:13:00,Oura
U_XAJI0Y6DPBHS,2024/08/29 00:00,32645,,6137,42,78,,2024-08-30T00:26:00,2024-08-30T06:28:00,Oura
U_XAJI0Y6DPBHS,30-Aug-2024,27707,6789,4696,23,75,-0.03,2024-08-30T23:45:00,2024-08-31T08:22:00,Oura
U_XAJI0Y6DPBHS,2024-08-31,,4495,4543,29,59,,2024-08-31T23:16:00,2024-09-01T08:43:00,Oura
U_XAJI0Y6DPBHS,2024-09-01,31542,1735,,15,64,,2024-09-02T00:37:00,2024-09-02T07:28:00,Oura
U_XAJI0Y6DPBHS,2024-09-02,27312,3992,5070,26,68,-0.19,2024-09-02T21:50:00,2024-09-03T04:44:00,Oura
U_XAJI0Y6DPBHS,03-Sep-2024,31464,3118,5945,23,83,-0.07,2024-09-03T20:55:00,2024-09-04T09:13:00,Oura
U_XAJI0Y6DPBHS,04-Sep-2024,31613,8317,6392,23,76,-0.17,2024-09-05T00:50:00,2024-09-05T08:55:00,Oura
U_XAJI0Y6DPBHS,05-Sep-2024,27970,4917,5344,39,62,,2024-09-05T22:20:00,2024-09-06T05:13:00,Oura
U_XAJI0Y6DPBHS,2024-09-06,31961,6104,8250,,69,-0.02,2024-09-06T20:06:00,2024-09-07T05:33:00,Oura
U_XAJI0Y6DPBHS,07-Sep-2024,28245,6409,8882,,64,-0.05,2024-09-07T23:03:00,2024-09-08T08:35:00,Oura
U_XAJI0Y6DPBHS,2024/09/08 00:00,29999,7136,,26,77,-0.12,2024-09-08T20:32:00,2024-09-09T08:15:00,Oura
U_XAJI0Y6DPBHS,2024-09-09,23090,3961,6799,20,55,0.22,2024-09-09T20:25:00,2024-09-10T06:29:00,Oura
U_XAJI0Y6DPBHS,2024-09-10,30814,9543,5234,46,71,-0.07,2024-09-10T21:56:00,2024-09-11T05:01:00,Oura
U_XAJI0Y6DPBHS,2024/09/11 00:00,30406,1073,,41,71,,2024-09-11T20:55:00,2024-09-12T05:09:00,Oura
U_XAJI0Y6DPBHS,2024/09/13 00:00,32128,4673,10391,37,75,0.25,2024-09-13T23:32:00,2024-09-14T05:06:00,Oura
U_XAJI0Y6DPBHS,2024/09/14 00:00,33304,6024,,22,59,0.3,2024-09-14T23:11:00,2024-09-15T08:30:00,Oura
U_XAJI0Y6DPBHS,15-Sep-2024,29363,6651,,1,,0.36,2024-09-16T00:21:00,2024-09-16T08:50:00,Oura
U_XAJI0Y6DPBHS,2024/09/16 00:00,31705,4715,12577,45,58,0.06,2024-09-16T20:40:00,2024-09-17T05:09:00,Oura
U_XAJI0Y6DPBHS,2024-09-17,31250,8577,6194,63,60,,2024-09-17T20:26:00,2024-09-18T08:31:00,Oura
U_XAJI0Y6DPBHS,2024/09/18 00:00,30149,9363,7683,4,70,-0.12,2024-09-18T22:04:00,2024-09-19T07:35:00,Oura
U_XAJI0Y6DPBHS,2024-09-19,29575,5143,,24,69,-0.07,2024-09-19T23:00:00,2024-09-20T09:16:00,Oura
U_XAJI0Y6DPBHS,2024/09/20 00:00,,5216,11230,28,69,0.01,2024-09-20T21:04:00,2024-09-21T09:05:00,Oura
U_XAJI0Y6DPBHS,2024-09-21,29739,8636,3836,,68,-0.07,2024-09-21T20:41:00,2024-09-22T07:59:00,Oura
U_XAJI0Y6DPBHS,23-Sep-2024,27213,8818,9220,26,58,0.21,2024-09-23T23:52:00,2024-09-24T04:37:00,Oura
U_XAJI0Y6DPBHS,2024-09-24,26912,6932,4131,28,59,,2024-09-24T23:40:00,2024-09-25T04:42:00,Oura
U_XAJI0Y6DPBHS,2024/09/25 00:00,25291,,6219,39,66,,2024-09-25T22:03:00,2024-09-26T07:00:00,Oura
U_XAJI0Y6DPBHS,2024-09-26,31648,9117,8235,9,65,-0.07,2024-09-26T20:37:00,2024-09-27T07:31:00,Oura
U_XAJI0Y6DPBHS,27-Sep-2024,28869,5613,6279,20,65,0.29,2024-09-27T21:33:00,2024-09-28T08:50:00,Oura
U_XAJI0Y6DPBHS,2024-09-28,30692,,7926,25,70,0.06,2024-09-28T22:23:00,2024-09-29T05:19:00,Oura
U_XAJI0Y6DPBHS,2024-09-29,26768,3409,8339,21,65,-0.08,2024-09-29T23:38:00,2024-09-30T06:56:00,Oura
U_XAJI0Y6DPBHS,30-Sep-2024,28732,6870,6134,,60,0.41,2024-09-30T23:40:00,2024-10-01T08:55:00,Oura
U_XAJI0Y6DPBHS,01-Oct-2024,30478,4393,,,85,0.21,2024-10-01T22:27:00,2024-10-02T06:42:00,Oura
U_XAJI0Y6DPBHS,2024/10/02 00:00,30758,6354,6316,,73,0.12,2024-10-02T20:14:00,2024-10-03T04:50:00,Oura
U_XAJI0Y6DPBHS,2024/10/03 00:00,28543,7549,2547,29,66,0.09,2024-10-04T00:52:00,2024-10-04T08:08:00,Oura
U_XAJI0Y6DPBHS,2024/10/04 00:00,29102,4735,7429,25,68,0.3,2024-10-04T21:01:00,2024-10-05T08:17:00,Oura
U_XAJI0Y6DPBHS,05-Oct-2024,29488,,6321,41,70,-0.17,2024-10-05T21:53:00,2024-10-06T05:08:00,Oura
U_XAJI0Y6DPBHS,06-Oct-2024,37081,8292,3636,22,86,,2024-10-06T20:19:00,2024-10-07T08:11:00,Oura
U_XAJI0Y6DPBHS,2024-10-07,30208,6072,5601,24,70,-0.18,2024-10-07T20:18:00,2024-10-08T04:34:00,Oura
U_XAJI0Y6DPBHS,2024-10-08,31446,7519,11059,59,68,-0.27,2024-10-08T21:35:00,2024-10-09T08:44:00,Oura
U_XAJI0Y6DPBHS,09-Oct-2024,29634,4427,,12,70,0.38,2024-10-10T00:11:00,2024-10-10T09:15:00,Oura
U_XAJI0Y6DPBHS,2024/10/10 00:00,24438,3652,2484,28,73,-0.07,2024-10-10T22:58:00,2024-10-11T08:37:00,Oura
U_XAJI0Y6DPBHS,2024/10/11 00:00,30743,5482,1925,15,87,0.14,2024-10-11T23:20:00,2024-10-12T07:32:00,Oura
U_XAJI0Y6DPBHS,2024/10/12 00:00,32367,,3493,10,90,0.08,2024-10-12T22:46:00,2024-10-13T06:36:00,Oura
U_XAJI0Y6DPBHS,2024/10/13 00:00,25869,3133,6939,49,67,0.04,2024-10-13T21:05:00,2024-10-14T08:37:00,Oura
U_XAJI0Y6DPBHS,14-Oct-2024,27905,4775,,12,67,0.25,2024-10-15T00:47:00,2024-10-15T07:15:00,Oura
U_XAJI0Y6DPBHS,15-Oct-2024,34864,4070,8471,27,92,,2024-10-15T21:52:00,2024-10-16T07:23:00,Oura
U_XAJI0Y6DPBHS,2024/10/16 00:00,27219,4938,2732,15,79,-0.16,2024-10-16T20:56:00,2024-10-17T07:18:00,Oura
U_XAJI0Y6DPBHS,2024-10-17,32273,,7891,,81,0.23,2024-10-18T00:43:00,2024-10-18T05:02:00,Oura
U_XAJI0Y6DPBHS,2024/10/18 00:00,,4672,5586,9,67,0.44,2024-10-18T22:28:00,2024-10-19T05:52:00,Oura
U_XAJI0Y6DPBHS,19-Oct-2024,28051,5859,8275,34,,0.13,2024-10-19T20:52:00,2024-10-20T08:46:00,Oura
U_XAJI0Y6DPBHS,20-Oct-2024,33140,,,17,,-0.12,2024-10-20T23:13:00,2024-10-21T07:55:00,Oura
U_XAJI0Y6DPBHS,2024-10-21,31067,7902,5902,,79,0.09,2024-10-21T20:10:00,2024-10-22T04:37:00,Oura
U_XAJI0Y6DPBHS,2024/10/22 00:00,28492,7723,7111,25,61,0.2,2024-10-22T22:39:00,2024-10-23T07:15:00,Oura
U_XAJI0Y6DPBHS,23-Oct-2024,31645,,6009,53,67,0.02,2024-10-23T22:29:00,2024-10-24T08:09:00,Oura
U_XAJI0Y6DPBHS,2024-10-24,28067,5728,1872,23,61,0.04,2024-10-24T23:15:00,2024-10-25T04:38:00,Oura
U_XAJI0Y6DPBHS,25-Oct-2024,33497,6772,6946,41,71,0.05,2024-10-25T20:12:00,2024-10-26T07:53:00,Oura
U_XAJI0Y6DPBHS,2024-10-26,30105,7882,,,,-0.26,2024-10-27T00:10:00,2024-10-27T06:37:00,Oura
U_XAJI0Y6DPBHS,2024-10-27,29680,4573,5400,41,71,-0.08,2024-10-28T00:12:00,2024-10-28T06:39:00,Oura
U_XAJI0Y6DPBHS,28-Oct-2024,24880,4303,6269,16,54,0.14,2024-10-28T20:02:00,2024-10-29T06:47:00,Oura
U_XAJI0Y6DPBHS,2024/10/29 00:00,31420,3332,7225,26,77,0.11,2024-10-29T23:56:00,2024-10-30T08:37:00,Oura
U_XAJI0Y6DPBHS,2024/10/30 00:00,28268,4783,6287,50,76,,2024-10-30T20:06:00,2024-10-31T05:52:00,Oura
U_XAJI0Y6DPBHS,2024/10/31 00:00,31547,5883,4643,13,,-0.31,2024-11-01T00:28:00,2024-11-01T08:39:00,Oura
U_XAJI0Y6DPBHS,2024-11-01,24749,5435,5713,33,66,-0.1,2024-11-01T22:18:00,2024-11-02T08:57:00,Oura
U_XAJI0Y6DPBHS,02-Nov-2024,29747,3308,10362,,59,0.13,2024-11-02T23:10:00,2024-11-03T08:55:00,Oura
U_XAJI0Y6DPBHS,2024/11/03 00:00,33470,8109,7072,29,86,0.24,2024-11-03T21:09:00,2024-11-04T05:54:00,Oura
U_XAJI0Y6DPBHS,2024/11/04 00:00,30005,5480,4727,,80,,2024-11-04T21:42:00,2024-11-05T05:18:00,Oura
U_XAJI0Y6DPBHS,2024/11/05 00:00,29275,,7828,,82,-0.23,2024-11-05T20:07:00,2024-11-06T06:08:00,Oura
U_XAJI0Y6DPBHS,06-Nov-2024,25659,6196,4935,32,66,0.04,2024-11-06T22:10:00,2024-11-07T09:17:00,Oura
U_XAJI0Y6DPBHS,2024/11/07 00:00,27584,5410,3774,,65,-0.09,2024-11-07T21:04:00,2024-11-08T08:57:00,Oura
U_XAJI0Y6DPBHS,2024/11/08 00:00,28811,6523,9235,8,85,-0.05,2024-11-09T00:02:00,2024-11-09T06:17:00,Oura
U_XAJI0Y6DPBHS,2024-11-09,,5885,9853,7,81,-0.03,2024-11-09T20:00:00,2024-11-10T07:15:00,Oura
U_XAJI0Y6DPBHS,2024-11-10,34883,,6326,33,66,0.03,2024-11-10T21:00:00,2024-11-11T06:33:00,Oura
U_XAJI0Y6DPBHS,2024/11/11 00:00,35840,5515,4432,33,93,-0.05,2024-11-11T20:40:00,2024-11-12T06:19:00,Oura
U_XAJI0Y6DPBHS,2024-11-12,25523,4920,3100,46,60,0.38,2024-11-12T22:08:00,2024-11-13T05:31:00,Oura
U_XAJI0Y6DPBHS,2024/11/13 00:00,30059,3242,7229,25,68,0.5,2024-11-13T22:57:00,2024-11-14T08:07:00,Oura
U_XAJI0Y6DPBHS,2024-11-15,28824,9293,5040,37,62,-0.02,2024-11-15T20:05:00,2024-11-16T06:10:00,Oura
U_XAJI0Y6DPBHS,16-Nov-2024,26954,5561,3629,38,56,0.2,2024-11-17T00:17:00,2024-11-17T04:36:00,Oura
U_XAJI0Y6DPBHS,2024/11/17 00:00,31867,4691,5626,5,82,0.23,2024-11-17T22:20:00,2024-11-18T04:59:00,Oura
U_XAJI0Y6DPBHS,2024/11/18 00:00,25666,6576,8234,19,61,0.05,2024-11-19T00:02:00,2024-11-19T09:09:00,Oura
U_XAJI0Y6DPBHS,2024-11-19,,5145,6160,38,79,,2024-11-19T21:01:00,2024-11-20T04:58:00,Oura
U_XAJI0Y6DPBHS,20-Nov-2024,25520,,4404,27,68,0.12,2024-11-20T20:08:00,2024-11-21T07:20:00,Oura
U_XAJI0Y6DPBHS,2024/11/21 00:00,34089,7346,7696,35,78,0.01,2024-11-22T00:24:00,2024-11-22T04:37:00,Oura
U_XAJI0Y6DPBHS,2024/11/22 00:00,29266,8747,5850,,63,0.1,2024-11-22T20:42:00,2024-11-23T05:58:00,Oura
U_XAJI0Y6DPBHS,23-Nov-2024,,3365,8101,14,80,-0.08,2024-11-23T22:39:00,2024-11-24T06:50:00,Oura
U_XAJI0Y6DPBHS,2024/11/24 00:00,33822,6323,7314,38,71,0.08,2024-11-24T20:59:00,2024-11-25T05:16:00,Oura
U_XAJI0Y6DPBHS,2024-11-25,31105,8140,6665,0,83,0.02,2024-11-25T21:51:00,2024-11-26T07:41:00,Oura
U_XAJI0Y6DPBHS,26-Nov-2024,29627,5132,6656,26,63,-0.06,2024-11-26T21:37:00,2024-11-27T05:37:00,Oura
U_XAJI0Y6DPBHS,27-Nov-2024,,5991,9143,14,69,-0.12,2024-11-27T21:42:00,2024-11-28T06:00:00,Oura
U_XAJI0Y6DPBHS,29-Nov-2024,28654,6985,,44,66,0.1,2024-11-29T21:27:00,2024-11-30T04:48:00,Oura
U_XAJI0Y6DPBHS,2024/11/30 00:00,26852,5381,6053,48,75,0.26,2024-11-30T22:27:00,2024-12-01T06:16:00,Oura
U_XAJI0Y6DPBHS,01-Dec-2024,29368,6592,6116,47,,-0.13,2024-12-01T23:59:00,2024-12-02T06:43:00,Oura
U_XAJI0Y6DPBHS,2024-12-02,29050,6579,5085,28,90,-0.01,2024-12-03T00:48:00,2024-12-03T07:43:00,Oura
U_XAJI0Y6DPBHS,2024/12/03 00:00,29210,,5615,30,,-0.1,2024-12-03T20:51:00,2024-12-04T06:05:00,Oura
U_XAJI0Y6DPBHS,05-Dec-2024,32686,5776,8576,,82,-0.27,2024-12-05T23:42:00,2024-12-06T07:54:00,Oura
U_XAJI0Y6DPBHS,06-Dec-2024,28383,4368,5453,34,70,0.1,2024-12-06T21:59:00,2024-12-07T08:49:00,Oura
U_XAJI0Y6DPBHS,2024-12-07,29359,4420,5937,14,,-0.27,2024-12-08T00:28:00,2024-12-08T06:11:00,Oura
U_XAJI0Y6DPBHS,2024/12/09 00:00,27499,6342,4575,24,71,-0.05,2024-12-09T21:12:00,2024-12-10T07:27:00,Oura
U_XAJI0Y6DPBHS,10-Dec-2024,30724,7621,8603,33,67,-0.17,2024-12-10T21:34:00,2024-12-11T06:30:00,Oura
U_XAJI0Y6DPBHS,2024-12-11,27397,3801,5072,13,73,,2024-12-11T20:51:00,2024-12-12T08:31:00,Oura
U_XAJI0Y6DPBHS,2024/12/12 00:00,28975,5854,7191,28,66,-0.02,2024-12-12T20:49:00,2024-12-13T07:48:00,Oura
U_XAJI0Y6DPBHS,2024-12-13,28824,4677,7171,21,57,0.17,2024-12-13T23:37:00,2024-12-14T07:51:00,Oura
U_XAJI0Y6DPBHS,2024/12/14 00:00,,5670,8044,26,77,0.02,2024-12-14T23:08:00,2024-12-15T07:35:00,Oura
U_XAJI0Y6DPBHS,15-Dec-2024,29003,,5335,,79,,2024-12-15T20:47:00,2024-12-16T07:23:00,Oura
U_XAJI0Y6DPBHS,16-Dec-2024,26752,3615,6284,31,85,,2024-12-16T23:35:00,2024-12-17T06:01:00,Oura
U_XAJI0Y6DPBHS,2024-12-18,31627,1470,,52,67,-0.01,2024-12-18T23:27:00,2024-12-19T04:36:00,Oura
U_XAJI0Y6DPBHS,2024-12-19,30653,7986,5915,45,61,-0.12,2024-12-19T23:25:00,2024-12-20T08:06:00,Oura
U_XAJI0Y6DPBHS,2024-12-20,28909,6344,7702,27,76,0.05,2024-12-20T23:10:00,2024-12-21T08:32:00,Oura
U_XAJI0Y6DPBHS,2024/12/21 00:00,30912,3531,7861,41,55,0.22,2024-12-21T23:16:00,2024-12-22T05:10:00,Oura
U_XAJI0Y6DPBHS,2024-12-22,,9388,4757,41,68,-0.26,2024-12-22T23:42:00,2024-12-23T04:54:00,Oura
U_XAJI0Y6DPBHS,23-Dec-2024,30299,7207,6143,32,64,-0.31,2024-12-23T22:09:00,2024-12-24T08:07:00,Oura
U_XAJI0Y6DPBHS,24-Dec-2024,30432,3631,,31,61,-0.05,2024-12-24T22:32:00,2024-12-25T04:48:00,Oura
U_XAJI0Y6DPBHS,2024/12/25 00:00,30668,6807,9748,29,63,0.19,2024-12-25T21:04:00,2024-12-26T05:44:00,Oura
U_XAJI0Y6DPBHS,2024/12/26 00:00,34443,6572,10616,30,82,0.04,2024-12-27T00:28:00,2024-12-27T09:21:00,Oura
U_XAJI0Y6DPBHS,27-Dec-2024,,,8019,19,58,-0.12,2024-12-27T20:40:00,2024-12-28T07:22:00,Oura
U_XAJI0Y6DPBHS,2024/12/28 00:00,28779,3692,,14,69,0.17,2024-12-28T23:41:00,2024-12-29T05:29:00,Oura
U_XAJI0Y6DPBHS,2024-12-29,29144,2680,5835,14,77,0.31,2024-12-29T20:25:00,2024-12-30T07:41:00,Oura
U_XAJI0Y6DPBHS,2024/12/30 00:00,31557,6735,6962,48,69,0.05,2024-12-30T20:23:00,2024-12-31T07:54:00,Oura
U_XAJI0Y6DPBHS,2024-12-31,28686,7483,7881,,65,0.22,2024-12-31T22:42:00,2025-01-01T05:19:00,Oura
U_EDTJVZHWJR64,2024-01-01,26670,,,26,54,0.09,2024-01-01T23:07:00,2024-01-02T08:32:00,Oura
U_EDTJVZHWJR64,02-Jan-2024,28671,6050,4662,15,68,-0.03,2024-01-02T20:52:00,2024-01-03T05:22:00,Oura
U_EDTJVZHWJR64,03-Jan-2024,24048,3628,9409,27,68,0.19,2024-01-03T22:17:00,2024-01-04T05:32:00,Oura
U_EDTJVZHWJR64,2024/01/04 00:00,26751,2581,6653,38,56,0.05,2024-01-04T21:28:00,2024-01-05T06:16:00,Oura
U_EDTJVZHWJR64,2024-01-05,,3118,7107,40,61,,2024-01-05T22:39:00,2024-01-06T06:26:00,Oura
U_EDTJVZHWJR64,2024-01-06,26408,4398,4378,45,59,,2024-01-06T23:51:00,2024-01-07T05:51:00,Oura
U_EDTJVZHWJR64,2024-01-07,,1716,7909,13,53,0.21,2024-01-08T00:56:00,2024-01-08T06:18:00,Oura
U_EDTJVZHWJR64,2024/01/08 00:00,,3855,6348,,51,,2024-01-09T00:15:00,2024-01-09T06:35:00,Oura
U_EDTJVZHWJR64,2024-01-09,,3081,,16,,-0.2,2024-01-09T20:23:00,2024-01-10T07:09:00,Oura
U_EDTJVZHWJR64,2024/01/10 00:00,23319,5572,5845,19,56,,2024-01-10T23:03:00,2024-01-11T06:17:00,Oura
U_EDTJVZHWJR64,11-Jan-2024,23566,4151,6087,24,50,-0.05,2024-01-11T21:33:00,2024-01-12T04:34:00,Oura
U_EDTJVZHWJR64,2024-01-12,31400,7593,9515,37,76,-0.24,2024-01-13T00:11:00,2024-01-13T07:59:00,Oura
U_EDTJVZHWJR64,2024/01/13 00:00,25086,3200,8631,41,53,-0.13,2024-01-14T00:52:00,2024-01-14T07:30:00,Oura
U_EDTJVZHWJR64,2024/01/14 00:00,24572,5349,,16,69,-0.07,2024-01-14T22:31:00,2024-01-15T07:25:00,Oura
U_EDTJVZHWJR64,2024/01/15 00:00,28116,4646,8219,31,63,,2024-01-15T20:17:00,2024-01-16T08:50:00,Oura
U_EDTJVZHWJR64,16-Jan-2024,24955,5065,9075,,61,0.05,2024-01-16T22:16:00,2024-01-17T06:48:00,Oura
U_EDTJVZHWJR64,2024/01/17 00:00,24325,5927,3271,36,52,-0.01,2024-01-18T00:28:00,2024-01-18T07:31:00,Oura
U_EDTJVZHWJR64,2024/01/18 00:00,24453,2179,4453,34,59,,2024-01-18T21:00:00,2024-01-19T07:38:00,Oura
U_EDTJVZHWJR64,19-Jan-2024,24155,2548,,35,64,0.04,2024-01-20T00:56:00,2024-01-20T05:13:00,Oura
U_EDTJVZHWJR64,20-Jan-2024,24109,4476,2075,3,62,,2024-01-20T21:48:00,2024-01-21T07:30:00,Oura
U_EDTJVZHWJR64,21-Jan-2024,28056,5247,6081,20,69,-0.16,2024-01-21T20:57:00,2024-01-22T06:16:00,Oura
U_EDTJVZHWJR64,22-Jan-2024,23126,5399,5194,32,62,0.31,2024-01-22T21:51:00,2024-01-23T05:00:00,Oura
U_EDTJVZHWJR64,2024/01/23 00:00,27367,2872,,14,65,-0.03,2024-01-23T23:22:00,2024-01-24T05:52:00,Oura
U_EDTJVZHWJR64,2024-01-24,28594,5636,6692,0,75,-0.06,2024-01-25T00:58:00,2024-01-25T06:07:00,Oura
U_EDTJVZHWJR64,2024/01/25 00:00,24363,4885,5656,33,49,0.2,2024-01-25T22:44:00,2024-01-26T04:36:00,Oura
U_EDTJVZHWJR64,26-Jan-2024,28183,3958,5509,22,70,-0.14,2024-01-26T23:20:00,2024-01-27T08:50:00,Oura
U_EDTJVZHWJR64,2024-01-27,26112,4019,5267,,66,0.16,2024-01-27T23:28:00,2024-01-28T05:52:00,Oura
U_EDTJVZHWJR64,2024-01-28,26498,3921,7470,16,60,0.1,2024-01-28T21:30:00,2024-01-29T07:08:00,Oura
U_EDTJVZHWJR64,2024-01-29,23401,6493,3927,17,63,-0.05,2024-01-29T22:59:00,2024-01-30T05:12:00,Oura
U_EDTJVZHWJR64,2024/01/30 00:00,25766,4319,5568,37,64,,2024-01-30T21:48:00,2024-01-31T06:34:00,Oura
U_EDTJVZHWJR64,2024/01/31 00:00,20568,4571,5003,,47,,2024-02-01T00:26:00,2024-02-01T08:47:00,Oura
U_EDTJVZHWJR64,01-Feb-2024,25231,5978,5674,,65,,2024-02-01T21:59:00,2024-02-02T04:42:00,Oura
U_EDTJVZHWJR64,2024/02/02 00:00,26241,4489,5211,32,71,0.1,2024-02-02T22:38:00,2024-02-03T05:05:00,Oura
U_EDTJVZHWJR64,03-Feb-2024,27891,3790,8897,,61,-0.04,2024-02-04T00:31:00,2024-02-04T06:13:00,Oura
U_EDTJVZHWJR64,2024/02/04 00:00,26046,5398,5566,22,71,0.07,2024-02-04T20:09:00,2024-02-05T04:33:00,Oura
U_EDTJVZHWJR64,2024/02/05 00:00,25137,4928,7605,54,62,-0.08,2024-02-05T23:29:00,2024-02-06T06:04:00,Oura
U_EDTJVZHWJR64,06-Feb-2024,19936,3271,2073,28,44,-0.1,2024-02-06T22:50:00,2024-02-07T06:06:00,Oura
U_EDTJVZHWJR64,2024-02-07,25558,4365,4031,12,46,0.21,2024-02-07T23:39:00,2024-02-08T09:27:00,Oura
U_EDTJVZHWJR64,2024-02-08,28272,7539,8779,25,65,,2024-02-08T22:17:00,2024-02-09T08:53:00,Oura
U_EDTJVZHWJR64,2024-02-09,23655,,2443,30,65,-0.2,2024-02-09T21:32:00,2024-02-10T04:39:00,Oura
U_EDTJVZHWJR64,10-Feb-2024,20753,2264,2957,16,58,0.18,2024-02-11T00:42:00,2024-02-11T07:16:00,Oura
U_EDTJVZHWJR64,11-Feb-2024,24190,5970,5337,39,44,,2024-02-11T21:46:00,2024-02-12T07:50:00,Oura
U_EDTJVZHWJR64,2024-02-12,21868,6850,5897,15,67,0.16,2024-02-13T00:56:00,2024-02-13T05:46:00,Oura
U_EDTJVZHWJR64,2024/02/13 00:00,23337,4007,1192,57,61,0.11,2024-02-14T00:56:00,2024-02-14T09:00:00,Oura
U_EDTJVZHWJR64,2024-02-14,27294,6081,6216,41,59,0.14,2024-02-15T00:31:00,2024-02-15T07:26:00,Oura
U_EDTJVZHWJR64,15-Feb-2024,28214,6626,,17,71,,2024-02-15T20:48:00,2024-02-16T08:11:00,Oura
U_EDTJVZHWJR64,2024-02-16,23802,,5872,29,55,,2024-02-16T22:58:00,2024-02-17T04:57:00,Oura
U_EDTJVZHWJR64,2024-02-17,27894,4294,4820,25,73,-0.22,2024-02-17T21:56:00,2024-02-18T08:16:00,Oura
U_EDTJVZHWJR64,19-Feb-2024,28816,5447,,50,56,-0.19,2024-02-19T20:12:00,2024-02-20T07:33:00,Oura
U_EDTJVZHWJR64,20-Feb-2024,24883,5949,3447,11,58,,2024-02-20T22:37:00,2024-02-21T08:45:00,Oura
U_EDTJVZHWJR64,2024-02-21,23676,4967,4399,49,56,0.27,2024-02-22T00:55:00,2024-02-22T07:28:00,Oura
U_EDTJVZHWJR64,2024-02-22,26623,2627,3057,38,64,,2024-02-22T23:53:00,2024-02-23T09:28:00,Oura
U_EDTJVZHWJR64,2024-02-23,24623,8693,3085,13,77,-0.02,2024-02-23T23:26:00,2024-02-24T06:30:00,Oura
U_EDTJVZHWJR64,2024-02-24,,3191,6232,32,62,,2024-02-24T22:40:00,2024-02-25T09:25:00,Oura
U_EDTJVZHWJR64,2024-02-25,25892,4686,4542,34,60,0.08,2024-02-25T23:53:00,2024-02-26T06:52:00,Oura
U_EDTJVZHWJR64,2024-02-27,21128,3468,5890,39,60,0.03,2024-02-27T23:45:00,2024-02-28T09:14:00,Oura
U_EDTJVZHWJR64,28-Feb-2024,28770,5079,8118,35,58,,2024-02-28T20:58:00,2024-02-29T05:18:00,Oura
